# ms,sample,dist,cppm,valid,dist_filt,dist_smooth,rx_fail
135126,124883,0.82,-1.89,1,0.84,0.83,9
135127,124884,0.82,-2.07,1,0.83,0.83,9
135128,124885,0.82,-2.00,1,0.82,0.83,9
135129,124886,0.85,-1.95,1,0.82,0.83,9
135130,124887,0.85,-1.92,1,0.82,0.83,9
135131,124888,0.85,-1.91,1,0.85,0.83,9
135132,124889,0.83,-1.97,1,0.85,0.83,9
135133,124890,0.82,-2.12,1,0.85,0.83,9
135134,124891,0.81,-1.98,1,0.83,0.83,9
135135,124892,0.84,-1.86,1,0.83,0.83,9
135136,124893,0.86,-1.97,1,0.83,0.83,9
135138,124894,0.85,-2.07,1,0.84,0.83,9
135139,124895,0.82,-2.07,1,0.84,0.83,9
135140,124896,0.83,-1.97,1,0.84,0.83,9
135141,124897,0.83,-1.86,1,0.83,0.83,9
135142,124898,0.84,-1.86,1,0.83,0.83,9
135143,124899,0.83,-2.04,1,0.83,0.83,9
135144,124900,0.84,-2.03,1,0.83,0.83,9
135145,124901,0.83,-1.95,1,0.83,0.83,9
135146,124902,0.80,-1.98,1,0.83,0.83,9
135147,124903,0.84,-1.95,1,0.83,0.83,9
135148,124904,0.83,-1.97,1,0.83,0.83,9
135149,124905,0.83,-1.98,1,0.83,0.83,9
135151,124906,0.87,-2.00,1,0.83,0.83,9
135152,124907,0.82,-2.04,1,0.83,0.83,9
135153,124908,0.83,-2.04,1,0.83,0.83,9
135154,124909,0.83,-1.94,1,0.83,0.83,9
135155,124910,0.83,-2.04,1,0.83,0.83,9
135156,124911,0.85,-1.94,1,0.83,0.83,9
135157,124912,0.84,-2.00,1,0.83,0.83,9
135158,124913,0.83,-2.01,1,0.83,0.83,9
135159,124914,0.82,-2.15,1,0.83,0.83,9
135160,124915,0.83,-1.97,1,0.83,0.83,9
135161,124916,0.83,-2.07,1,0.83,0.83,9
135162,124917,0.85,-2.12,1,0.83,0.83,9
135164,124918,0.85,-1.91,1,0.83,0.83,9
135165,124919,0.88,-1.73,1,0.85,0.83,9
135166,124920,0.81,-1.94,1,0.85,0.83,9
135167,124921,0.82,-2.00,1,0.85,0.83,9
135168,124922,0.82,-2.10,1,0.82,0.83,9
135169,124923,0.83,-2.01,1,0.82,0.83,9
135170,124924,0.85,-1.92,1,0.82,0.83,9
135171,124925,0.83,-1.91,1,0.83,0.83,9
135172,124926,0.83,-2.03,1,0.83,0.83,9
135173,124927,0.81,-1.97,1,0.83,0.83,9
135174,124928,0.83,-1.91,1,0.83,0.83,9
135175,124929,0.85,-2.01,1,0.83,0.83,9
135177,124930,0.83,-2.19,1,0.83,0.83,9
135178,124931,0.82,-1.94,1,0.83,0.83,9
135179,124932,0.83,-1.97,1,0.83,0.83,9
135180,124933,0.80,-2.01,1,0.83,0.83,9
135181,124934,0.83,-2.06,1,0.83,0.83,9
135182,124935,0.86,-1.97,1,0.83,0.83,9
135183,124936,0.85,-1.94,1,0.83,0.83,9
135184,124937,0.83,-1.94,1,0.83,0.83,9
135185,124938,0.83,-1.94,1,0.83,0.83,9
135186,124939,0.82,-2.07,1,0.83,0.83,9
135187,124940,0.85,-1.91,1,0.83,0.83,9
135188,124941,0.84,-1.92,1,0.83,0.83,9
135190,124942,0.85,-1.98,1,0.84,0.83,9
135191,124943,0.80,-2.00,1,0.84,0.83,9
135192,124944,0.81,-1.94,1,0.84,0.83,9
135193,124945,0.83,-1.86,1,0.83,0.83,9
135194,124946,0.83,-1.85,1,0.83,0.83,9
135195,124947,0.82,-2.09,1,0.82,0.83,9
135196,124948,0.84,-1.94,1,0.83,0.83,9
135197,124949,0.83,-1.98,1,0.83,0.83,9
135198,124950,0.81,-2.00,1,0.83,0.83,9
135199,124951,0.83,-1.97,1,0.83,0.83,9
135200,124952,0.83,-1.94,1,0.83,0.83,9
135201,124953,0.84,-1.92,1,0.83,0.83,9
135203,124954,0.87,-1.95,1,0.83,0.83,9
135204,124955,0.83,-2.03,1,0.83,0.83,9
135205,124956,0.83,-2.13,1,0.83,0.83,9
135206,124957,0.81,-2.03,1,0.83,0.83,9
135207,124958,0.83,-1.88,1,0.83,0.83,9
135208,124959,0.83,-1.97,1,0.83,0.83,9
135209,124960,0.83,-2.10,1,0.83,0.83,9
135210,124961,0.83,-1.98,1,0.83,0.83,9
135211,124962,0.82,-2.03,1,0.83,0.83,9
135212,124963,0.83,-1.97,1,0.83,0.83,9
135213,124964,0.82,-2.04,1,0.83,0.83,9
135214,124965,0.83,-2.00,1,0.83,0.83,9
135216,124966,0.83,-1.97,1,0.83,0.83,9
135217,124967,0.86,-1.80,1,0.83,0.83,9
135218,124968,0.82,-1.98,1,0.83,0.83,9
135219,124969,0.81,-2.00,1,0.83,0.83,9
135220,124970,0.84,-1.97,1,0.83,0.83,9
135221,124971,0.85,-2.07,1,0.84,0.83,9
135222,124972,0.83,-2.04,1,0.83,0.83,9
135223,124973,0.85,-1.89,1,0.84,0.83,9
135224,124974,0.82,-2.09,1,0.84,0.83,9
135225,124975,0.82,-2.00,1,0.83,0.83,9
135226,124976,0.82,-1.98,1,0.82,0.83,9
135227,124977,0.84,-2.00,1,0.82,0.83,9
135229,124978,0.84,-1.98,1,0.82,0.83,9
135230,124979,0.85,-1.94,1,0.84,0.83,9
135231,124980,0.83,-2.07,1,0.84,0.83,9
135232,124981,0.82,-2.10,1,0.84,0.83,9
135233,124982,0.83,-2.01,1,0.83,0.83,9
135234,124983,0.84,-2.03,1,0.83,0.83,9
135235,124984,0.85,-2.07,1,0.83,0.83,9
135236,124985,0.85,-1.91,1,0.84,0.83,9
135237,124986,0.82,-1.91,1,0.84,0.83,9
135238,124987,0.81,-2.07,1,0.84,0.83,9
135239,124988,0.79,-2.01,1,0.82,0.83,9
135240,124989,0.82,-2.00,1,0.82,0.83,9
135242,124990,0.85,-1.94,1,0.82,0.83,9
135243,124991,0.84,-2.07,1,0.82,0.83,9
135244,124992,0.82,-1.97,1,0.82,0.83,9
135245,124993,0.81,-1.95,1,0.82,0.83,9
135246,124994,0.80,-1.92,1,0.82,0.83,9
135247,124995,0.84,-1.89,1,0.82,0.83,9
135248,124996,0.83,-2.03,1,0.82,0.83,9
135249,124997,0.85,-2.00,1,0.83,0.83,9
135250,124998,0.81,-2.09,1,0.83,0.83,9
135251,124999,0.81,-2.04,1,0.83,0.83,9
135252,125000,0.83,-1.92,1,0.83,0.83,9
135253,125001,0.83,-1.95,1,0.83,0.83,9
135255,125002,0.85,-1.95,1,0.83,0.83,9
135256,125003,0.85,-1.98,1,0.83,0.83,9
135257,125004,0.84,-1.92,1,0.84,0.83,9
135258,125005,0.83,-1.97,1,0.84,0.83,9
135259,125006,0.80,-2.26,1,0.84,0.83,9
135260,125007,0.83,-2.01,1,0.83,0.83,9
135261,125008,0.84,-1.92,1,0.83,0.83,9
135262,125009,0.84,-2.04,1,0.83,0.83,9
135263,125010,0.84,-2.00,1,0.84,0.83,9
135264,125011,0.83,-1.91,1,0.84,0.83,9
135265,125012,0.82,-2.03,1,0.84,0.83,9
135266,125013,0.83,-2.00,1,0.83,0.83,9
135268,125014,0.84,-2.00,1,0.83,0.83,9
135269,125015,0.85,-1.94,1,0.83,0.83,9
135270,125016,0.81,-1.98,1,0.83,0.83,9
135271,125017,0.83,-2.01,1,0.83,0.83,9
135272,125018,0.81,-1.89,1,0.83,0.83,9
135273,125019,0.83,-2.06,1,0.83,0.83,9
135274,125020,0.84,-1.94,1,0.83,0.83,9
135275,125021,0.82,-2.06,1,0.83,0.83,9
135276,125022,0.81,-2.01,1,0.82,0.83,9
135277,125023,0.80,-2.00,1,0.82,0.83,9
135278,125024,0.82,-1.94,1,0.82,0.83,9
135279,125025,0.82,-2.13,1,0.82,0.83,9
135281,125026,0.83,-2.01,1,0.82,0.83,9
135282,125027,0.84,-1.98,1,0.82,0.83,9
135283,125028,0.81,-2.00,1,0.82,0.83,9
135284,125029,0.80,-2.09,1,0.82,0.83,9
135285,125030,0.82,-1.89,1,0.82,0.83,9
135286,125031,0.80,-2.03,1,0.81,0.82,9
135287,125032,0.83,-2.04,1,0.81,0.82,9
135288,125033,0.83,-1.98,1,0.82,0.82,9
135289,125034,0.83,-2.00,1,0.83,0.82,9
135290,125035,0.81,-2.01,1,0.83,0.82,9
135291,125036,0.83,-1.94,1,0.83,0.82,9
135292,125037,0.84,-1.86,1,0.83,0.82,9
135294,125038,0.83,-2.00,1,0.83,0.82,9
135295,125039,0.85,-1.94,1,0.83,0.82,9
135296,125040,0.83,-1.95,1,0.83,0.83,9
135297,125041,0.82,-1.94,1,0.83,0.83,9
135298,125042,0.80,-1.98,1,0.83,0.83,9
135299,125043,0.82,-1.94,1,0.82,0.83,9
135300,125044,0.83,-2.09,1,0.82,0.83,9
135301,125045,0.83,-2.10,1,0.82,0.82,9
135302,125046,0.83,-2.01,1,0.83,0.82,9
135303,125047,0.83,-2.07,1,0.83,0.82,9
135304,125048,0.79,-2.10,1,0.83,0.82,9
135305,125049,0.83,-1.98,1,0.83,0.83,9
135307,125050,0.84,-1.97,1,0.83,0.83,9
135308,125051,0.86,-1.82,1,0.83,0.83,9
135309,125052,0.85,-2.01,1,0.84,0.83,9
135310,125053,0.83,-1.94,1,0.84,0.83,9
135311,125054,0.83,-2.07,1,0.84,0.83,9
135312,125055,0.83,-2.07,1,0.83,0.83,9
135313,125056,0.84,-1.95,1,0.83,0.83,9
135314,125057,0.84,-1.94,1,0.83,0.83,9
135315,125058,0.83,-2.00,1,0.83,0.83,9
135316,125059,0.82,-2.01,1,0.83,0.83,9
135317,125060,0.82,-2.04,1,0.83,0.83,9
135318,125061,0.83,-2.00,1,0.83,0.83,9
135320,125062,0.83,-2.07,1,0.83,0.83,9
135321,125063,0.86,-1.95,1,0.83,0.83,9
135322,125064,0.83,-1.86,1,0.83,0.83,9
135323,125065,0.83,-2.03,1,0.83,0.83,9
135324,125066,0.81,-1.95,1,0.83,0.83,9
135325,125067,0.83,-2.06,1,0.83,0.83,9
135326,125068,0.84,-2.06,1,0.83,0.83,9
135327,125069,0.84,-2.12,1,0.83,0.83,9
135328,125070,0.83,-1.91,1,0.83,0.83,9
135329,125071,0.83,-1.89,1,0.83,0.83,9
135330,125072,0.82,-1.98,1,0.83,0.83,9
135332,125073,0.81,-2.01,1,0.83,0.83,9
135333,125074,0.84,-2.06,1,0.83,0.83,9
135334,125075,0.83,-2.06,1,0.83,0.83,9
135335,125076,0.83,-2.07,1,0.83,0.83,9
135336,125077,0.84,-1.82,1,0.83,0.83,9
135337,125078,0.82,-1.94,1,0.83,0.83,9
135338,125079,0.81,-1.89,1,0.83,0.83,9
135339,125080,0.85,-2.00,1,0.83,0.83,9
135340,125081,0.84,-2.01,1,0.84,0.83,9
135341,125082,0.84,-1.97,1,0.84,0.83,9
135342,125083,0.83,-1.92,1,0.84,0.83,9
135343,125084,0.80,-2.09,1,0.84,0.83,9
135345,125085,0.81,-2.12,1,0.83,0.83,9
135346,125086,0.82,-2.09,1,0.82,0.83,9
135347,125087,0.86,-1.95,1,0.82,0.83,9
135348,125088,0.81,-1.94,1,0.81,0.83,9
135349,125089,0.84,-1.83,1,0.82,0.83,9
135350,125090,0.81,-2.01,1,0.82,0.83,9
135351,125091,0.83,-2.03,1,0.83,0.83,9
135352,125092,0.83,-2.06,1,0.83,0.83,9
135353,125093,0.86,-2.03,1,0.83,0.83,9
135354,125094,0.83,-1.94,1,0.83,0.83,9
135355,125095,0.83,-2.01,1,0.83,0.83,9
135356,125096,0.81,-1.94,1,0.83,0.83,9
135358,125097,0.81,-2.06,1,0.83,0.83,9
135359,125098,0.83,-1.94,1,0.83,0.83,9
135360,125099,0.86,-2.07,1,0.83,0.83,9
135361,125100,0.82,-1.98,1,0.82,0.83,9
135362,125101,0.81,-2.07,1,0.82,0.83,9
135363,125102,0.80,-1.98,1,0.82,0.83,9
135364,125103,0.82,-1.97,1,0.82,0.82,9
135365,125104,0.82,-2.00,1,0.82,0.82,9
135366,125105,0.84,-2.09,1,0.82,0.82,9
135367,125106,0.83,-2.06,1,0.82,0.82,9
135368,125107,0.81,-2.01,1,0.82,0.82,9
135369,125108,0.83,-1.97,1,0.83,0.82,9
135371,125109,0.83,-1.86,1,0.83,0.82,9
135372,125110,0.84,-2.03,1,0.83,0.82,9
135373,125111,0.84,-2.06,1,0.83,0.82,9
135374,125112,0.84,-2.03,1,0.84,0.82,9
135375,125113,0.83,-1.95,1,0.84,0.83,9
135376,125114,0.83,-1.95,1,0.84,0.83,9
135377,125115,0.83,-2.04,1,0.83,0.83,9
135378,125116,0.85,-1.94,1,0.83,0.83,9
135379,125117,0.84,-1.98,1,0.83,0.83,9
135380,125118,0.85,-1.85,1,0.84,0.83,9
135381,125119,0.83,-1.97,1,0.84,0.83,9
135382,125120,0.83,-2.03,1,0.84,0.83,9
135384,125121,0.83,-2.00,1,0.83,0.83,9
135385,125122,0.83,-2.01,1,0.83,0.83,9
135386,125123,0.83,-2.00,1,0.83,0.83,9
135387,125124,0.84,-2.01,1,0.83,0.83,9
135388,125125,0.82,-1.94,1,0.83,0.83,9
135389,125126,0.82,-2.03,1,0.83,0.83,9
135390,125127,0.81,-2.04,1,0.82,0.83,9
135391,125128,0.83,-1.98,1,0.82,0.83,9
135392,125129,0.83,-2.12,1,0.82,0.83,9
135393,125130,0.84,-1.94,1,0.83,0.83,9
135394,125131,0.83,-2.00,1,0.83,0.83,9
135395,125132,0.83,-2.00,1,0.83,0.83,9
135397,125133,0.83,-1.94,1,0.83,0.83,9
135398,125134,0.83,-2.00,1,0.83,0.83,9
135399,125135,0.84,-2.04,1,0.83,0.83,9
135400,125136,0.83,-2.12,1,0.83,0.83,9
135401,125137,0.82,-2.01,1,0.83,0.83,9
135402,125138,0.80,-2.07,1,0.83,0.83,9
135403,125139,0.83,-1.92,1,0.83,0.83,9
135404,125140,0.86,-1.82,1,0.83,0.83,9
135405,125141,0.83,-2.01,1,0.83,0.83,9
135406,125142,0.84,-2.06,1,0.83,0.83,9
135407,125143,0.83,-2.01,1,0.83,0.83,9
135408,125144,0.80,-2.09,1,0.83,0.83,9
135410,125145,0.80,-2.00,1,0.83,0.83,9
135411,125146,0.83,-1.94,1,0.83,0.83,9
135412,125147,0.84,-2.00,1,0.83,0.83,9
135413,125148,0.85,-2.09,1,0.83,0.83,9
135414,125149,0.84,-2.09,1,0.84,0.83,9
135415,125150,0.82,-1.98,1,0.84,0.83,9
135416,125151,0.83,-1.97,1,0.84,0.83,9
135417,125152,0.83,-1.80,1,0.83,0.83,9
135418,125153,0.84,-1.77,1,0.83,0.83,9
135419,125154,0.84,-2.00,1,0.83,0.83,9
135420,125155,0.84,-2.01,1,0.84,0.83,9
135421,125156,0.83,-2.00,1,0.84,0.83,9
135423,125157,0.80,-2.10,1,0.84,0.83,9
135424,125158,0.83,-2.00,1,0.83,0.83,9
135425,125159,0.84,-1.86,1,0.83,0.83,9
135426,125160,0.84,-1.86,1,0.83,0.83,9
135427,125161,0.83,-2.03,1,0.83,0.83,9
135428,125162,0.83,-2.00,1,0.83,0.83,9
135429,125163,0.83,-2.06,1,0.83,0.83,9
135430,125164,0.82,-2.03,1,0.83,0.83,9
135431,125165,0.84,-2.06,1,0.83,0.83,9
135432,125166,0.86,-2.01,1,0.83,0.83,9
135433,125167,0.83,-1.94,1,0.83,0.83,9
135434,125168,0.83,-1.91,1,0.83,0.83,9
135436,125169,0.83,-2.03,1,0.83,0.83,9
135437,125170,0.80,-2.00,1,0.83,0.83,9
135438,125171,0.83,-1.97,1,0.83,0.83,9
135439,125172,0.85,-1.97,1,0.83,0.83,9
135440,125173,0.82,-2.06,1,0.83,0.83,9
135441,125174,0.80,-2.06,1,0.82,0.83,9
135442,125175,0.81,-1.94,1,0.82,0.83,9
135443,125176,0.83,-1.98,1,0.82,0.83,9
135444,125177,0.83,-1.92,1,0.82,0.83,9
135445,125178,0.85,-1.92,1,0.83,0.83,9
135446,125179,0.82,-2.16,1,0.83,0.83,9
135447,125180,0.82,-2.10,1,0.83,0.83,9
135449,125181,0.83,-1.92,1,0.83,0.83,9
135450,125182,0.83,-1.95,1,0.83,0.83,9
135451,125183,0.83,-1.97,1,0.83,0.83,9
135452,125184,0.83,-2.00,1,0.83,0.83,9
135453,125185,0.83,-1.98,1,0.83,0.83,9
135454,125186,0.80,-1.98,1,0.83,0.83,9
135455,125187,0.83,-1.91,1,0.83,0.83,9
135456,125188,0.83,-2.03,1,0.83,0.83,9
135457,125189,0.83,-2.04,1,0.83,0.83,9
135458,125190,0.83,-2.01,1,0.83,0.83,9
135459,125191,0.83,-2.04,1,0.83,0.83,9
135460,125192,0.82,-2.06,1,0.83,0.83,9
135462,125193,0.80,-2.04,1,0.83,0.83,9
135463,125194,0.81,-1.98,1,0.82,0.83,9
135464,125195,0.83,-2.00,1,0.82,0.83,9
135465,125196,0.81,-2.12,1,0.81,0.83,9
135466,125197,0.83,-2.01,1,0.81,0.83,9
135467,125198,0.83,-1.92,1,0.83,0.83,9
135468,125199,0.81,-2.07,1,0.83,0.83,9
135469,125200,0.83,-1.95,1,0.83,0.83,9
135470,125201,0.83,-1.89,1,0.83,0.83,9
135471,125202,0.84,-2.16,1,0.83,0.83,9
135472,125203,0.85,-1.95,1,0.83,0.83,9
135473,125204,0.83,-1.94,1,0.83,0.83,9
135475,125205,0.84,-1.97,1,0.84,0.83,9
135476,125206,0.82,-2.00,1,0.84,0.83,9
135477,125207,0.84,-1.88,1,0.84,0.83,9
135478,125208,0.86,-1.88,1,0.84,0.83,9
135479,125209,0.84,-1.94,1,0.84,0.83,9
135480,125210,0.84,-1.95,1,0.84,0.83,9
135481,125211,0.83,-2.03,1,0.84,0.83,9
135482,125212,0.82,-2.04,1,0.84,0.83,9
135483,125213,0.83,-1.86,1,0.83,0.83,9
135484,125214,0.83,-2.10,1,0.83,0.83,9
135485,125215,0.86,-1.94,1,0.83,0.83,9
135486,125216,0.83,-2.06,1,0.83,0.83,9
135488,125217,0.83,-1.86,1,0.83,0.83,9
135489,125218,0.83,-2.01,1,0.83,0.83,9
135490,125219,0.83,-2.07,1,0.83,0.83,9
135491,125220,0.83,-1.91,1,0.83,0.83,9
135492,125221,0.86,-1.83,1,0.83,0.83,9
135493,125222,0.83,-1.86,1,0.83,0.83,9
135494,125223,0.83,-1.94,1,0.83,0.83,9
135495,125224,0.81,-2.07,1,0.83,0.83,9
135496,125225,0.83,-1.97,1,0.83,0.83,9
135497,125226,0.86,-1.98,1,0.83,0.83,9
135498,125227,0.84,-1.92,1,0.83,0.83,9
135499,125228,0.82,-1.94,1,0.83,0.83,9
135501,125229,0.83,-2.06,1,0.83,0.83,9
135502,125230,0.82,-2.00,1,0.83,0.83,9
135503,125231,0.84,-1.97,1,0.83,0.83,9
135504,125232,0.82,-2.04,1,0.82,0.83,9
135505,125233,0.83,-2.04,1,0.83,0.83,9
135506,125234,0.83,-2.00,1,0.83,0.83,9
135507,125235,0.80,-2.09,1,0.83,0.83,9
135508,125236,0.81,-2.00,1,0.82,0.83,9
135509,125237,0.83,-2.00,1,0.83,0.83,9
135510,125238,0.83,-2.03,1,0.83,0.83,9
135511,125239,0.84,-2.07,1,0.83,0.83,9
135512,125240,0.84,-1.94,1,0.83,0.83,9
135514,125241,0.82,-2.00,1,0.83,0.83,9
135515,125242,0.81,-1.94,1,0.83,0.83,9
135516,125243,0.83,-2.01,1,0.83,0.83,9
135517,125244,0.85,-1.89,1,0.83,0.83,9
135518,125245,0.85,-1.91,1,0.83,0.83,9
135519,125246,0.85,-2.00,1,0.85,0.83,9
135520,125247,0.82,-1.94,1,0.85,0.83,9
135521,125248,0.82,-1.94,1,0.85,0.83,9
135522,125249,0.82,-2.00,1,0.82,0.83,9
135523,125250,0.84,-2.07,1,0.82,0.83,9
135524,125251,0.82,-2.18,1,0.82,0.83,9
135525,125252,0.82,-2.04,1,0.82,0.83,9
135527,125253,0.82,-2.01,1,0.82,0.83,9
135528,125254,0.83,-1.94,1,0.82,0.83,9
135529,125255,0.83,-1.89,1,0.82,0.83,9
135530,125256,0.84,-1.89,1,0.83,0.83,9
135531,125257,0.85,-2.06,1,0.83,0.83,9
135532,125258,0.83,-2.09,1,0.83,0.83,9
135533,125259,0.83,-2.01,1,0.83,0.83,9
135534,125260,0.81,-2.07,1,0.83,0.83,9
135535,125261,0.83,-2.03,1,0.83,0.83,9
135536,125262,0.84,-1.85,1,0.83,0.83,9
135537,125263,0.85,-1.95,1,0.83,0.83,9
135538,125264,0.83,-1.92,1,0.83,0.83,9
135540,125265,0.83,-2.01,1,0.83,0.83,9
135541,125266,0.82,-2.07,1,0.83,0.83,9
135542,125267,0.83,-2.06,1,0.83,0.83,9
135543,125268,0.83,-2.00,1,0.83,0.83,9
135544,125269,0.84,-1.85,1,0.83,0.83,9
135545,125270,0.83,-1.89,1,0.83,0.83,9
135546,125271,0.83,-1.98,1,0.83,0.83,9
135547,125272,0.83,-2.00,1,0.83,0.83,9
135548,125273,0.83,-2.00,1,0.83,0.83,9
135549,125274,0.85,-2.03,1,0.83,0.83,9
135550,125275,0.85,-2.01,1,0.83,0.83,9
135551,125276,0.84,-1.92,1,0.84,0.83,9
135553,125277,0.83,-1.88,1,0.84,0.83,9
135554,125278,0.83,-1.92,1,0.84,0.83,9
135555,125279,0.80,-1.98,1,0.83,0.83,9
135556,125280,0.81,-2.00,1,0.83,0.83,9
135557,125281,0.85,-2.01,1,0.83,0.83,9
135558,125282,0.83,-2.09,1,0.83,0.83,9
135559,125283,0.83,-1.92,1,0.83,0.83,9
135560,125284,0.81,-2.09,1,0.83,0.83,9
135561,125285,0.83,-1.97,1,0.83,0.83,9
135562,125286,0.84,-2.00,1,0.83,0.83,9
135563,125287,0.83,-1.98,1,0.83,0.83,9
135564,125288,0.84,-2.01,1,0.83,0.83,9
135566,125289,0.82,-2.01,1,0.83,0.83,9
135567,125290,0.82,-1.88,1,0.83,0.83,9
135568,125291,0.82,-1.98,1,0.82,0.83,9
135569,125292,0.83,-1.94,1,0.82,0.83,9
135570,125293,0.83,-2.00,1,0.82,0.83,9
135571,125294,0.87,-1.85,1,0.83,0.83,9
135572,125295,0.83,-2.00,1,0.83,0.83,9
135573,125296,0.83,-2.01,1,0.83,0.83,9
135574,125297,0.83,-1.98,1,0.83,0.83,9
135575,125298,0.83,-2.01,1,0.83,0.83,9
135576,125299,0.84,-1.89,1,0.83,0.83,9
135577,125300,0.85,-1.91,1,0.83,0.83,9
135579,125301,0.85,-1.97,1,0.84,0.83,9
135580,125302,0.83,-2.03,1,0.84,0.83,9
135581,125303,0.82,-1.97,1,0.84,0.83,9
135582,125304,0.83,-2.01,1,0.83,0.83,9
135583,125305,0.86,-1.97,1,0.83,0.83,9
135584,125306,0.85,-2.01,1,0.83,0.83,9
135585,125307,0.84,-1.92,1,0.84,0.83,9
135586,125308,0.83,-1.97,1,0.84,0.83,9
135587,125309,0.83,-1.92,1,0.84,0.83,9
135588,125310,0.83,-1.94,1,0.83,0.83,9
135589,125311,0.83,-1.94,1,0.83,0.83,9
135590,125312,0.83,-1.98,1,0.83,0.83,9
135592,125313,0.85,-2.06,1,0.83,0.83,9
135593,125314,0.80,-2.01,1,0.83,0.83,9
135594,125315,0.81,-1.94,1,0.83,0.83,9
135595,125316,0.83,-1.91,1,0.83,0.83,9
135596,125317,0.82,-1.98,1,0.82,0.83,9
135597,125318,0.84,-2.00,1,0.82,0.83,9
135598,125319,0.82,-2.00,1,0.82,0.83,9
135599,125320,0.81,-1.98,1,0.82,0.83,9
135600,125321,0.80,-2.03,1,0.82,0.83,9
135601,125322,0.81,-2.04,1,0.81,0.83,9
135602,125323,0.83,-1.97,1,0.81,0.83,9
135603,125324,0.82,-2.04,1,0.81,0.82,9
135605,125325,0.84,-2.00,1,0.82,0.82,9
135606,125326,0.81,-2.12,1,0.82,0.82,9
135607,125327,0.80,-2.07,1,0.82,0.82,9
135608,125328,0.81,-1.97,1,0.81,0.82,9
135609,125329,0.83,-1.95,1,0.81,0.82,9
135610,125330,0.84,-1.97,1,0.81,0.82,9
135611,125331,0.84,-2.00,1,0.83,0.82,9
135612,125332,0.84,-1.95,1,0.84,0.82,9
135613,125333,0.83,-1.89,1,0.84,0.82,9
135614,125334,0.82,-1.86,1,0.84,0.82,9
135615,125335,0.84,-2.12,1,0.84,0.83,9
135616,125336,0.84,-2.06,1,0.84,0.83,9
135618,125337,0.84,-1.95,1,0.84,0.83,9
135619,125338,0.83,-1.92,1,0.84,0.83,9
135620,125339,0.83,-1.91,1,0.84,0.83,9
135621,125340,0.83,-1.94,1,0.83,0.83,9
135622,125341,0.81,-2.00,1,0.83,0.83,9
135623,125342,0.82,-2.04,1,0.83,0.83,9
135624,125343,0.83,-2.04,1,0.83,0.83,9
135625,125344,0.83,-1.95,1,0.83,0.83,9
135626,125345,0.82,-1.97,1,0.82,0.83,9
135627,125346,0.82,-1.94,1,0.82,0.83,9
135628,125347,0.84,-1.95,1,0.83,0.83,9
135629,125348,0.83,-2.04,1,0.83,0.83,9
135631,125349,0.84,-2.00,1,0.83,0.83,9
135632,125350,0.83,-2.00,1,0.83,0.83,9
135633,125351,0.83,-1.94,1,0.83,0.83,9
135634,125352,0.80,-1.94,1,0.83,0.83,9
135635,125353,0.83,-1.92,1,0.83,0.83,9
135636,125354,0.84,-1.89,1,0.83,0.83,9
135637,125355,0.84,-2.01,1,0.83,0.83,9
135638,125356,0.83,-2.01,1,0.83,0.83,9
135639,125357,0.83,-2.00,1,0.83,0.83,9
135640,125358,0.83,-1.82,1,0.83,0.83,9
135641,125359,0.83,-1.91,1,0.83,0.83,9
135642,125360,0.84,-2.00,1,0.83,0.83,9
135644,125361,0.84,-2.10,1,0.83,0.83,9
135645,125362,0.81,-2.00,1,0.83,0.83,9
135646,125363,0.83,-1.91,1,0.83,0.83,9
135647,125364,0.81,-1.97,1,0.83,0.83,9
135648,125365,0.83,-2.19,1,0.83,0.83,9
135649,125366,0.83,-2.06,1,0.83,0.83,9
135650,125367,0.83,-2.04,1,0.83,0.83,9
135651,125368,0.83,-2.09,1,0.83,0.83,9
135652,125369,0.82,-2.03,1,0.83,0.83,9
135653,125370,0.83,-1.98,1,0.83,0.83,9
135654,125371,0.83,-2.15,1,0.83,0.83,9
135655,125372,0.84,-1.97,1,0.83,0.83,9
135657,125373,0.85,-1.98,1,0.83,0.83,9
135658,125374,0.85,-2.01,1,0.84,0.83,9
135659,125375,0.83,-2.10,1,0.84,0.83,9
135660,125376,0.83,-2.04,1,0.84,0.83,9
135661,125377,0.79,-2.07,1,0.83,0.83,9
135662,125378,0.83,-1.95,1,0.83,0.83,9
135663,125379,0.83,-1.98,1,0.83,0.83,9
135664,125380,0.82,-2.01,1,0.83,0.83,9
135665,125381,0.83,-1.94,1,0.83,0.83,9
135666,125382,0.81,-1.85,1,0.83,0.83,9
135667,125383,0.82,-2.01,1,0.82,0.83,9
135668,125384,0.82,-2.03,1,0.82,0.83,9
135670,125385,0.81,-2.01,1,0.82,0.83,9
135671,125386,0.83,-2.12,1,0.82,0.83,9
135672,125387,0.82,-2.06,1,0.82,0.83,9
135673,125388,0.83,-1.97,1,0.82,0.83,9
135674,125389,0.83,-1.91,1,0.83,0.83,9
135675,125390,0.81,-1.97,1,0.83,0.83,9
135676,125391,0.84,-2.00,1,0.83,0.83,9
135677,125392,0.84,-1.95,1,0.83,0.83,9
135678,125393,0.83,-2.12,1,0.83,0.83,9
135679,125394,0.80,-2.09,1,0.83,0.83,9
135680,125395,0.80,-2.03,1,0.83,0.83,9
135681,125396,0.82,-1.92,1,0.82,0.83,9
135683,125397,0.83,-1.98,1,0.82,0.83,9
135684,125398,0.83,-2.06,1,0.82,0.83,9
135685,125399,0.85,-1.95,1,0.83,0.83,9
