# ms,sample,dist,cppm,valid,dist_filt,dist_smooth,rx_fail
509239,469823,0.83,-1.58,1,0.83,0.83,59
509240,469824,0.83,-1.65,1,0.83,0.83,59
509241,469825,0.81,-1.65,1,0.83,0.83,59
509242,469826,0.83,-1.53,1,0.83,0.83,59
509243,469827,0.85,-1.68,1,0.83,0.83,59
509244,469828,0.84,-1.52,1,0.83,0.83,59
509246,469829,0.83,-1.68,1,0.83,0.83,59
509247,469830,0.81,-1.67,1,0.83,0.83,59
509248,469831,0.82,-1.65,1,0.83,0.83,59
509249,469832,0.83,-1.71,1,0.83,0.83,59
509250,469833,0.83,-1.49,1,0.83,0.83,59
509251,469834,0.83,-1.62,1,0.83,0.83,59
509252,469835,0.83,-1.51,1,0.83,0.83,59
509253,469836,0.82,-1.61,1,0.83,0.83,59
509254,469837,0.80,-1.68,1,0.83,0.83,59
509255,469838,0.81,-1.74,1,0.82,0.83,59
509256,469839,0.83,-1.67,1,0.82,0.83,59
509257,469840,0.80,-1.77,1,0.81,0.83,59
509259,469841,0.83,-1.68,1,0.81,0.83,59
509260,469842,0.83,-1.51,1,0.83,0.83,59
509261,469843,0.84,-1.73,1,0.83,0.83,59
509262,469844,0.82,-1.53,1,0.83,0.83,59
509263,469845,0.81,-1.51,1,0.83,0.83,59
509264,469846,0.84,-1.59,1,0.83,0.83,59
509265,469847,0.83,-1.64,1,0.83,0.83,59
509266,469848,0.83,-1.58,1,0.83,0.83,59
509267,469849,0.82,-1.59,1,0.83,0.83,59
509268,469850,0.84,-1.59,1,0.83,0.83,59
509269,469851,0.82,-1.58,1,0.83,0.83,59
509270,469852,0.82,-1.52,1,0.82,0.83,59
509272,469853,0.84,-1.58,1,0.82,0.83,59
509273,469854,0.84,-1.68,1,0.84,0.83,59
509274,469855,0.83,-1.68,1,0.83,0.83,59
509275,469856,0.81,-1.62,1,0.83,0.83,59
509276,469857,0.84,-1.51,1,0.84,0.83,59
509277,469858,0.85,-1.58,1,0.84,0.83,59
509278,469859,0.83,-1.59,1,0.83,0.83,59
509279,469860,0.81,-1.62,1,0.83,0.83,59
509280,469861,0.82,-1.64,1,0.83,0.83,59
509281,469862,0.83,-1.70,1,0.83,0.83,59
509282,469863,0.79,-1.64,1,0.82,0.83,59
509283,469864,0.83,-1.42,1,0.82,0.83,59
509285,469865,0.83,-1.74,1,0.83,0.83,59
509286,469866,0.87,-1.49,1,0.83,0.83,59
509287,469867,0.83,-1.67,1,0.83,0.83,59
509288,469868,0.82,-1.65,1,0.83,0.83,59
509289,469869,0.84,-1.58,1,0.83,0.83,59
509290,469870,0.82,-1.61,1,0.83,0.83,59
509291,469871,0.83,-1.42,1,0.83,0.83,59
509292,469872,0.86,-1.48,1,0.83,0.83,59
509293,469873,0.85,-1.52,1,0.84,0.83,59
509294,469874,0.84,-1.67,1,0.84,0.83,59
509295,469875,0.81,-1.59,1,0.84,0.83,59
509296,469876,0.83,-1.65,1,0.84,0.83,59
509298,469877,0.82,-1.65,1,0.83,0.83,59
509299,469878,0.83,-1.53,1,0.83,0.83,59
509300,469879,0.83,-1.59,1,0.83,0.83,59
509301,469880,0.84,-1.56,1,0.83,0.83,59
509302,469881,0.83,-1.68,1,0.83,0.83,59
509303,469882,0.81,-1.64,1,0.83,0.83,59
509304,469883,0.82,-1.67,1,0.83,0.83,59
509305,469884,0.85,-1.58,1,0.83,0.83,59
509306,469885,0.84,-1.49,1,0.83,0.83,59
509307,469886,0.83,-1.64,1,0.83,0.83,59
509308,469887,0.83,-1.55,1,0.83,0.83,59
509309,469888,0.83,-1.71,1,0.83,0.83,59
509311,469889,0.83,-1.53,1,0.83,0.83,59
509312,469890,0.82,-1.53,1,0.83,0.83,59
509313,469891,0.82,-1.64,1,0.83,0.83,59
509314,469892,0.84,-1.51,1,0.83,0.83,59
509315,469893,0.83,-1.64,1,0.83,0.83,59
509316,469894,0.83,-1.68,1,0.83,0.83,59
509317,469895,0.83,-1.58,1,0.83,0.83,59
509318,469896,0.83,-1.68,1,0.83,0.83,59
509319,469897,0.82,-1.55,1,0.83,0.83,59
509320,469898,0.79,-1.67,1,0.83,0.83,59
509321,469899,0.83,-1.67,1,0.83,0.83,59
509323,469900,0.83,-1.67,1,0.83,0.83,59
509324,469901,0.82,-1.49,1,0.82,0.83,59
509325,469902,0.82,-1.65,1,0.82,0.83,59
509326,469903,0.84,-1.61,1,0.83,0.83,59
509327,469904,0.86,-1.36,1,0.83,0.83,59
509328,469905,0.81,-1.58,1,0.82,0.83,59
509329,469906,0.83,-1.51,1,0.83,0.83,59
509330,469907,0.83,-1.67,1,0.83,0.83,59
509331,469908,0.83,-1.58,1,0.83,0.83,59
509332,469909,0.81,-1.64,1,0.83,0.83,59
509333,469910,0.83,-1.64,1,0.83,0.83,59
509334,469911,0.85,-1.39,1,0.83,0.83,59
509336,469912,0.82,-1.62,1,0.83,0.83,59
509337,469913,0.83,-1.64,1,0.83,0.83,59
509338,469914,0.83,-1.70,1,0.83,0.83,59
509339,469915,0.84,-1.58,1,0.83,0.83,59
509340,469916,0.82,-1.61,1,0.83,0.83,59
509341,469917,0.80,-1.53,1,0.83,0.83,59
509342,469918,0.86,-1.55,1,0.83,0.83,59
509343,469919,0.86,-1.59,1,0.84,0.83,59
509344,469920,0.80,-1.61,1,0.82,0.83,59
509345,469921,0.80,-1.67,1,0.80,0.83,59
509346,469922,0.83,-1.65,1,0.83,0.83,59
509347,469923,0.83,-1.52,1,0.83,0.83,59
509349,469924,0.80,-1.68,1,0.80,0.83,59
509350,469925,0.84,-1.48,1,0.83,0.83,59
509351,469926,0.83,-1.64,1,0.83,0.83,59
509352,469927,0.83,-1.65,1,0.83,0.83,59
509353,469928,0.81,-1.70,1,0.83,0.83,59
509354,469929,0.83,-1.49,1,0.83,0.83,59
509355,469930,0.83,-1.61,1,0.83,0.83,59
509356,469931,0.82,-1.64,1,0.83,0.83,59
509357,469932,0.81,-1.55,1,0.82,0.83,59
509358,469933,0.83,-1.65,1,0.83,0.83,59
509359,469934,0.85,-1.45,1,0.83,0.83,59
509360,469935,0.81,-1.70,1,0.82,0.83,59
509362,469936,0.79,-1.62,1,0.81,0.83,59
509363,469937,0.83,-1.67,1,0.83,0.83,59
509364,469938,0.82,-1.67,1,0.82,0.83,59
509365,469939,0.82,-1.45,1,0.82,0.82,59
509366,469940,0.84,-1.58,1,0.82,0.82,59
509367,469941,0.85,-1.43,1,0.83,0.82,59
509368,469942,0.85,-1.71,1,0.84,0.83,59
509369,469943,0.83,-1.46,1,0.84,0.83,59
509370,469944,0.83,-1.65,1,0.84,0.83,59
509371,469945,0.83,-1.65,1,0.83,0.83,59
509372,469946,0.83,-1.58,1,0.83,0.83,59
509373,469947,0.79,-1.61,1,0.83,0.83,59
509375,469948,0.83,-1.49,1,0.83,0.83,59
509376,469949,0.83,-1.80,1,0.83,0.83,59
509377,469950,0.83,-1.62,1,0.83,0.83,59
509378,469951,0.81,-1.68,1,0.83,0.83,59
509379,469952,0.84,-1.64,1,0.83,0.83,59
509380,469953,0.83,-1.59,1,0.83,0.83,59
509381,469954,0.82,-1.67,1,0.83,0.83,59
509382,469955,0.83,-1.43,1,0.83,0.83,59
509383,469956,0.85,-1.62,1,0.83,0.83,59
509384,469957,0.84,-1.64,1,0.83,0.83,59
509385,469958,0.82,-1.71,1,0.83,0.83,59
509386,469959,0.82,-1.52,1,0.83,0.83,59
509388,469960,0.83,-1.64,1,0.83,0.83,59
509389,469961,0.82,-1.67,1,0.82,0.83,59
509390,469962,0.82,-1.68,1,0.82,0.83,59
509391,469963,0.83,-1.62,1,0.82,0.83,59
509392,469964,0.84,-1.53,1,0.83,0.83,59
509393,469965,0.84,-1.61,1,0.83,0.83,59
509394,469966,0.82,-1.62,1,0.83,0.83,59
509395,469967,0.83,-1.67,1,0.83,0.83,59
509396,469968,0.84,-1.61,1,0.84,0.83,59
509397,469969,0.82,-1.58,1,0.83,0.83,59
509398,469970,0.80,-1.56,1,0.82,0.83,59
509400,469971,0.85,-1.45,1,0.83,0.83,59
509401,469972,0.83,-1.61,1,0.83,0.83,59
509402,469973,0.83,-1.55,1,0.83,0.83,59
509403,469974,0.83,-1.68,1,0.83,0.83,59
509404,469975,0.85,-1.55,1,0.83,0.83,59
509405,469976,0.82,-1.62,1,0.83,0.83,59
509406,469977,0.80,-1.68,1,0.83,0.83,59
509407,469978,0.82,-1.68,1,0.82,0.83,59
509408,469979,0.86,-1.64,1,0.82,0.83,59
509409,469980,0.86,-1.49,1,0.82,0.83,59
509410,469981,0.83,-1.58,1,0.83,0.83,59
509411,469982,0.82,-1.64,1,0.83,0.83,59
509413,469983,0.85,-1.49,1,0.85,0.83,59
509414,469984,0.82,-1.59,1,0.83,0.83,59
509415,469985,0.83,-1.40,1,0.83,0.83,59
509416,469986,0.83,-1.70,1,0.83,0.83,59
509417,469987,0.86,-1.59,1,0.83,0.83,59
509418,469988,0.82,-1.64,1,0.83,0.83,59
509419,469989,0.82,-1.55,1,0.83,0.83,59
509420,469990,0.83,-1.51,1,0.83,0.83,59
509421,469991,0.83,-1.56,1,0.83,0.83,59
509422,469992,0.83,-1.43,1,0.83,0.83,59
509423,469993,0.83,-1.59,1,0.83,0.83,59
509424,469994,0.87,-1.48,1,0.83,0.83,59
509426,469995,0.85,-1.59,1,0.83,0.83,59
509427,469996,0.81,-1.62,1,0.83,0.83,59
509428,469997,0.82,-1.70,1,0.83,0.83,59
509429,469998,0.83,-1.59,1,0.83,0.83,59
509430,469999,0.84,-1.45,1,0.83,0.83,59
509431,470000,0.80,-1.62,1,0.82,0.83,59
509432,470001,0.82,-1.67,1,0.82,0.83,59
509433,470002,0.83,-1.64,1,0.83,0.83,59
509434,470003,0.80,-1.65,1,0.82,0.83,59
509435,470004,0.82,-1.61,1,0.82,0.83,59
509436,470005,0.85,-1.49,1,0.82,0.83,59
509437,470006,0.84,-1.55,1,0.83,0.83,59
509439,470007,0.83,-1.71,1,0.83,0.83,59
509440,470008,0.81,-1.56,1,0.83,0.83,59
509441,470009,0.82,-1.65,1,0.83,0.83,59
509442,470010,0.84,-1.59,1,0.83,0.83,59
509443,470011,0.82,-1.53,1,0.82,0.83,59
509444,470012,0.79,-1.70,1,0.82,0.83,59
509445,470013,0.83,-1.53,1,0.82,0.83,59
509446,470014,0.84,-1.62,1,0.83,0.83,59
509447,470015,0.80,-1.61,1,0.82,0.83,59
509448,470016,0.83,-1.65,1,0.83,0.83,59
509449,470017,0.84,-1.62,1,0.83,0.83,59
509450,470018,0.86,-1.46,1,0.84,0.83,59
509452,470019,0.83,-1.59,1,0.83,0.83,59
509453,470020,0.82,-1.51,1,0.83,0.83,59
509454,470021,0.83,-1.62,1,0.83,0.83,59
509455,470022,0.82,-1.67,1,0.83,0.83,59
509456,470023,0.82,-1.55,1,0.82,0.83,59
509457,470024,0.84,-1.53,1,0.82,0.83,59
509458,470025,0.85,-1.51,1,0.83,0.83,59
509459,470026,0.83,-1.55,1,0.83,0.83,59
509460,470027,0.79,-1.53,1,0.83,0.83,59
509461,470028,0.83,-1.64,1,0.83,0.83,59
509462,470029,0.83,-1.68,1,0.83,0.83,59
509464,470030,0.82,-1.56,1,0.83,0.83,59
509465,470031,0.83,-1.67,1,0.83,0.83,59
509466,470032,0.85,-1.58,1,0.83,0.83,59
509467,470033,0.83,-1.64,1,0.83,0.83,59
509468,470034,0.79,-1.67,1,0.83,0.83,59
509469,470035,0.83,-1.53,1,0.83,0.83,59
509470,470036,0.83,-1.64,1,0.83,0.83,59
509471,470037,0.82,-1.62,1,0.83,0.83,59
509472,470038,0.79,-1.73,1,0.82,0.83,59
509473,470039,0.83,-1.53,1,0.83,0.83,59
509474,470040,0.86,-1.58,1,0.83,0.83,59
509475,470041,0.84,-1.61,1,0.83,0.83,59
509477,470042,0.82,-1.70,1,0.83,0.83,59
509478,470043,0.82,-1.67,1,0.83,0.83,59
509479,470044,0.85,-1.55,1,0.84,0.83,59
509480,470045,0.80,-1.65,1,0.82,0.83,59
509481,470046,0.83,-1.42,1,0.82,0.83,59
509482,470047,0.83,-1.70,1,0.83,0.83,59
509483,470048,0.83,-1.61,1,0.83,0.83,59
509484,470049,0.81,-1.80,1,0.83,0.83,59
509485,470050,0.80,-1.62,1,0.83,0.83,59
509486,470051,0.85,-1.49,1,0.83,0.83,59
509487,470052,0.83,-1.55,1,0.83,0.83,59
509488,470053,0.83,-1.51,1,0.83,0.83,59
509490,470054,0.83,-1.58,1,0.83,0.83,59
509491,470055,0.84,-1.43,1,0.83,0.83,60
509493,470056,0.83,-1.76,1,0.83,0.83,60
509494,470057,0.84,-1.73,1,0.83,0.83,60
509495,470058,0.82,-1.62,1,0.83,0.83,60
509496,470059,0.82,-1.64,1,0.83,0.83,60
509497,470060,0.83,-1.56,1,0.83,0.83,60
509498,470061,0.81,-1.62,1,0.82,0.83,60
509499,470062,0.82,-1.48,1,0.82,0.83,60
509500,470063,0.85,-1.51,1,0.82,0.83,60
509501,470064,0.86,-1.46,1,0.83,0.83,60
509502,470065,0.81,-1.64,1,0.82,0.83,60
509503,470066,0.82,-1.65,1,0.82,0.83,60
509504,470067,0.84,-1.43,1,0.84,0.83,60
509506,470068,0.83,-1.65,1,0.83,0.83,60
509507,470069,0.84,-1.49,1,0.83,0.83,60
509508,470070,0.83,-1.59,1,0.83,0.83,60
509509,470071,0.83,-1.64,1,0.83,0.83,60
509510,470072,0.82,-1.61,1,0.83,0.83,60
509511,470073,0.79,-1.73,1,0.83,0.83,60
509512,470074,0.82,-1.56,1,0.82,0.83,60
509513,470075,0.84,-1.56,1,0.82,0.83,60
509514,470076,0.83,-1.64,1,0.82,0.83,60
509515,470077,0.81,-1.70,1,0.82,0.83,60
509516,470078,0.83,-1.62,1,0.83,0.83,60
509517,470079,0.84,-1.56,1,0.83,0.83,60
509519,470080,0.81,-1.56,1,0.83,0.83,60
509520,470081,0.83,-1.46,1,0.83,0.83,60
509521,470082,0.83,-1.68,1,0.83,0.83,60
509522,470083,0.85,-1.59,1,0.83,0.83,60
509523,470084,0.82,-1.61,1,0.83,0.83,60
509524,470085,0.80,-1.56,1,0.83,0.83,60
509525,470086,0.85,-1.51,1,0.83,0.83,60
509526,470087,0.84,-1.62,1,0.84,0.83,60
509527,470088,0.83,-1.64,1,0.83,0.83,60
509528,470089,0.82,-1.62,1,0.83,0.83,60
509529,470090,0.81,-1.80,1,0.83,0.83,60
509530,470091,0.85,-1.59,1,0.83,0.83,60
509532,470092,0.81,-1.56,1,0.82,0.83,60
509533,470093,0.83,-1.52,1,0.82,0.83,60
509534,470094,0.85,-1.64,1,0.83,0.83,60
509535,470095,0.83,-1.64,1,0.83,0.83,60
509536,470096,0.82,-1.70,1,0.83,0.83,60
509537,470097,0.82,-1.64,1,0.83,0.83,60
509538,470098,0.84,-1.70,1,0.83,0.83,60
509539,470099,0.82,-1.55,1,0.82,0.83,60
509540,470100,0.83,-1.59,1,0.82,0.83,60
509541,470101,0.82,-1.76,1,0.82,0.83,60
509542,470102,0.84,-1.61,1,0.83,0.83,60
509544,470103,0.82,-1.68,1,0.82,0.83,60
509545,470104,0.79,-1.74,1,0.82,0.82,60
509546,470105,0.86,-1.49,1,0.82,0.82,60
509547,470106,0.84,-1.65,1,0.84,0.83,60
509548,470107,0.82,-1.56,1,0.82,0.82,60
509549,470108,0.83,-1.46,1,0.83,0.83,60
509550,470109,0.85,-1.53,1,0.84,0.83,60
509551,470110,0.83,-1.64,1,0.83,0.83,60
509552,470111,0.80,-1.67,1,0.83,0.83,60
509553,470112,0.82,-1.52,1,0.83,0.83,60
509554,470113,0.86,-1.58,1,0.83,0.83,60
509555,470114,0.84,-1.55,1,0.83,0.83,60
509557,470115,0.82,-1.70,1,0.82,0.83,60
509558,470116,0.83,-1.70,1,0.83,0.83,60
509559,470117,0.83,-1.55,1,0.83,0.83,60
509560,470118,0.80,-1.70,1,0.83,0.83,60
509561,470119,0.83,-1.59,1,0.83,0.83,60
509562,470120,0.84,-1.64,1,0.83,0.83,60
509563,470121,0.85,-1.46,1,0.83,0.83,60
509564,470122,0.82,-1.68,1,0.83,0.83,60
509565,470123,0.81,-1.59,1,0.83,0.83,60
509566,470124,0.83,-1.68,1,0.83,0.83,60
509567,470125,0.83,-1.56,1,0.83,0.83,60
509568,470126,0.83,-1.46,1,0.83,0.83,60
509570,470127,0.83,-1.55,1,0.83,0.83,60
509571,470128,0.84,-1.76,1,0.83,0.83,60
509572,470129,0.83,-1.68,1,0.83,0.83,60
509573,470130,0.81,-1.67,1,0.83,0.83,60
509574,470131,0.83,-1.45,1,0.83,0.83,60
509575,470132,0.84,-1.52,1,0.83,0.83,60
509576,470133,0.83,-1.55,1,0.83,0.83,60
509577,470134,0.82,-1.64,1,0.83,0.83,60
509578,470135,0.83,-1.52,1,0.83,0.83,60
509579,470136,0.84,-1.64,1,0.83,0.83,60
509580,470137,0.83,-1.65,1,0.83,0.83,60
509581,470138,0.81,-1.67,1,0.83,0.83,60
509583,470139,0.83,-1.68,1,0.83,0.83,60
509584,470140,0.84,-1.59,1,0.83,0.83,60
509585,470141,0.80,-1.56,1,0.83,0.83,60
509586,470142,0.83,-1.45,1,0.83,0.83,60
509587,470143,0.85,-1.64,1,0.83,0.83,60
509588,470144,0.85,-1.52,1,0.84,0.83,60
509589,470145,0.82,-1.65,1,0.83,0.83,60
509590,470146,0.81,-1.70,1,0.83,0.83,60
509591,470147,0.86,-1.48,1,0.85,0.83,60
509592,470148,0.82,-1.62,1,0.82,0.83,60
509593,470149,0.82,-1.55,1,0.82,0.83,60
509594,470150,0.83,-1.68,1,0.82,0.83,60
509596,470151,0.84,-1.59,1,0.83,0.83,60
509597,470152,0.82,-1.67,1,0.82,0.83,60
509598,470153,0.79,-1.64,1,0.82,0.83,60
509599,470154,0.84,-1.61,1,0.83,0.83,60
509600,470155,0.84,-1.61,1,0.84,0.83,60
509601,470156,0.83,-1.52,1,0.83,0.83,60
509602,470157,0.83,-1.62,1,0.83,0.83,60
509603,470158,0.83,-1.53,1,0.83,0.83,60
509604,470159,0.82,-1.67,1,0.83,0.83,60
509605,470160,0.82,-1.58,1,0.83,0.83,60
509606,470161,0.83,-1.52,1,0.83,0.83,60
509607,470162,0.85,-1.70,1,0.83,0.83,60
509609,470163,0.86,-1.52,1,0.83,0.83,60
509610,470164,0.82,-1.67,1,0.83,0.83,60
509611,470165,0.81,-1.71,1,0.83,0.83,60
509612,470166,0.82,-1.74,1,0.82,0.83,60
509613,470167,0.82,-1.68,1,0.82,0.83,60
509614,470168,0.83,-1.42,1,0.82,0.83,60
509615,470169,0.83,-1.68,1,0.82,0.83,60
509616,470170,0.88,-1.42,1,0.83,0.83,60
509617,470171,0.82,-1.79,1,0.83,0.83,60
509618,470172,0.83,-1.59,1,0.83,0.83,60
509619,470173,0.83,-1.51,1,0.83,0.83,60
509621,470174,0.85,-1.64,1,0.83,0.83,60
509622,470175,0.84,-1.46,1,0.83,0.83,60
509623,470176,0.81,-1.55,1,0.83,0.83,60
509624,470177,0.83,-1.68,1,0.83,0.83,60
509625,470178,0.83,-1.52,1,0.83,0.83,60
509626,470179,0.83,-1.48,1,0.83,0.83,60
509627,470180,0.83,-1.39,1,0.83,0.83,60
509628,470181,0.84,-1.56,1,0.83,0.83,60
509629,470182,0.83,-1.62,1,0.83,0.83,60
509630,470183,0.81,-1.55,1,0.83,0.83,60
509631,470184,0.82,-1.55,1,0.83,0.83,60
509632,470185,0.85,-1.40,1,0.83,0.83,60
509634,470186,0.83,-1.61,1,0.83,0.83,60
509635,470187,0.81,-1.64,1,0.82,0.83,60
509636,470188,0.80,-1.76,1,0.82,0.83,60
509637,470189,0.83,-1.65,1,0.83,0.83,60
509638,470190,0.83,-1.68,1,0.83,0.83,60
509639,470191,0.80,-1.55,1,0.81,0.83,60
509640,470192,0.85,-1.45,1,0.83,0.83,60
509641,470193,0.84,-1.62,1,0.83,0.83,60
509642,470194,0.83,-1.62,1,0.83,0.83,60
509643,470195,0.81,-1.73,1,0.83,0.83,60
509644,470196,0.83,-1.64,1,0.83,0.83,60
509645,470197,0.85,-1.56,1,0.83,0.83,60
509647,470198,0.79,-1.55,1,0.83,0.83,60
509648,470199,0.83,-1.48,1,0.83,0.83,60
509649,470200,0.85,-1.61,1,0.83,0.83,60
509650,470201,0.85,-1.65,1,0.85,0.83,60
509651,470202,0.81,-1.65,1,0.83,0.83,60
509652,470203,0.79,-1.64,1,0.83,0.83,60
509653,470204,0.84,-1.52,1,0.84,0.83,60
509654,470205,0.82,-1.68,1,0.82,0.83,60
509655,470206,0.82,-1.62,1,0.82,0.83,60
509656,470207,0.83,-1.73,1,0.82,0.83,60
509657,470208,0.83,-1.73,1,0.83,0.83,60
509658,470209,0.83,-1.62,1,0.83,0.83,60
509660,470210,0.82,-1.59,1,0.83,0.83,60
509661,470211,0.85,-1.42,1,0.83,0.83,60
509662,470212,0.85,-1.62,1,0.83,0.83,60
509663,470213,0.83,-1.61,1,0.83,0.83,60
509664,470214,0.83,-1.59,1,0.83,0.83,60
509665,470215,0.85,-1.58,1,0.85,0.83,60
509666,470216,0.86,-1.48,1,0.85,0.83,60
509667,470217,0.78,-1.68,1,0.83,0.83,60
509668,470218,0.83,-1.39,1,0.83,0.83,60
509669,470219,0.84,-1.73,1,0.84,0.83,60
509670,470220,0.84,-1.62,1,0.84,0.83,60
509671,470221,0.82,-1.61,1,0.83,0.83,60
509673,470222,0.79,-1.77,1,0.83,0.83,60
509674,470223,0.85,-1.64,1,0.84,0.83,60
509675,470224,0.84,-1.61,1,0.84,0.83,60
509676,470225,0.81,-1.56,1,0.82,0.83,60
509677,470226,0.83,-1.70,1,0.83,0.83,60
509678,470227,0.84,-1.58,1,0.84,0.83,60
509679,470228,0.84,-1.48,1,0.84,0.83,60
509680,470229,0.83,-1.59,1,0.83,0.83,60
509681,470230,0.84,-1.58,1,0.84,0.83,60
509682,470231,0.84,-1.67,1,0.84,0.83,60
509683,470232,0.82,-1.67,1,0.84,0.83,60
509684,470233,0.82,-1.65,1,0.83,0.83,60
509686,470234,0.82,-1.76,1,0.82,0.83,60
509687,470235,0.86,-1.40,1,0.82,0.83,60
509688,470236,0.82,-1.64,1,0.82,0.83,60
509689,470237,0.81,-1.64,1,0.82,0.83,60
509690,470238,0.83,-1.64,1,0.82,0.83,60
509691,470239,0.83,-1.61,1,0.83,0.83,60
509692,470240,0.84,-1.42,1,0.83,0.83,60
509693,470241,0.80,-1.79,1,0.83,0.83,60
509694,470242,0.83,-1.73,1,0.83,0.83,60
509695,470243,0.83,-1.71,1,0.83,0.83,60
509696,470244,0.81,-1.52,1,0.83,0.83,60
509697,470245,0.84,-1.40,1,0.83,0.83,60
509699,470246,0.84,-1.61,1,0.83,0.83,60
509700,470247,0.83,-1.55,1,0.83,0.83,60
509701,470248,0.83,-1.58,1,0.83,0.83,60
509702,470249,0.82,-1.56,1,0.83,0.83,60
509703,470250,0.84,-1.49,1,0.83,0.83,60
509704,470251,0.82,-1.56,1,0.83,0.83,60
509705,470252,0.83,-1.56,1,0.83,0.83,60
509706,470253,0.84,-1.56,1,0.83,0.83,60
509707,470254,0.84,-1.65,1,0.84,0.83,60
509708,470255,0.82,-1.49,1,0.83,0.83,60
509709,470256,0.79,-1.61,1,0.83,0.83,60
509710,470257,0.85,-1.43,1,0.84,0.83,60
509712,470258,0.83,-1.65,1,0.83,0.83,60
509713,470259,0.79,-1.62,1,0.82,0.83,60
509714,470260,0.82,-1.70,1,0.82,0.83,60
509715,470261,0.83,-1.70,1,0.83,0.83,60
509716,470262,0.83,-1.51,1,0.83,0.83,60
509717,470263,0.82,-1.52,1,0.82,0.83,60
509718,470264,0.84,-1.48,1,0.83,0.83,60
509719,470265,0.85,-1.61,1,0.83,0.83,60
509720,470266,0.83,-1.62,1,0.83,0.83,60
509721,470267,0.81,-1.62,1,0.83,0.83,60
509722,470268,0.83,-1.58,1,0.83,0.83,60
509724,470269,0.83,-1.49,1,0.83,0.83,60
509725,470270,0.82,-1.55,1,0.83,0.83,60
509726,470271,0.82,-1.67,1,0.82,0.83,60
509727,470272,0.84,-1.59,1,0.83,0.83,60
509728,470273,0.84,-1.64,1,0.83,0.83,60
509729,470274,0.82,-1.64,1,0.82,0.83,60
509730,470275,0.80,-1.51,1,0.82,0.83,60
509731,470276,0.85,-1.49,1,0.84,0.83,60
509732,470277,0.86,-1.59,1,0.84,0.83,60
509733,470278,0.83,-1.45,1,0.83,0.83,60
509734,470279,0.80,-1.76,1,0.83,0.83,60
509735,470280,0.83,-1.64,1,0.83,0.83,60
509737,470281,0.83,-1.67,1,0.83,0.83,60
509738,470282,0.79,-1.67,1,0.83,0.83,60
509739,470283,0.81,-1.61,1,0.81,0.83,60
509740,470284,0.85,-1.64,1,0.83,0.83,60
509741,470285,0.85,-1.48,1,0.83,0.83,60
509742,470286,0.82,-1.68,1,0.82,0.83,60
509743,470287,0.80,-1.77,1,0.82,0.83,60
509744,470288,0.83,-1.62,1,0.83,0.83,60
509745,470289,0.81,-1.67,1,0.82,0.83,60
509746,470290,0.82,-1.43,1,0.82,0.83,60
509747,470291,0.83,-1.65,1,0.82,0.83,60
509748,470292,0.83,-1.59,1,0.83,0.83,60
509750,470293,0.83,-1.62,1,0.83,0.83,60
509751,470294,0.81,-1.68,1,0.83,0.83,60
509752,470295,0.83,-1.51,1,0.83,0.83,60
509753,470296,0.81,-1.77,1,0.83,0.83,60
509754,470297,0.83,-1.48,1,0.83,0.83,60
509755,470298,0.83,-1.65,1,0.83,0.83,60
509756,470299,0.84,-1.65,1,0.83,0.83,60
509757,470300,0.83,-1.61,1,0.83,0.83,60
509758,470301,0.81,-1.62,1,0.83,0.83,60
509759,470302,0.83,-1.48,1,0.83,0.83,60
509760,470303,0.86,-1.55,1,0.83,0.83,60
509761,470304,0.85,-1.42,1,0.83,0.83,60
509763,470305,0.82,-1.70,1,0.83,0.83,60
509764,470306,0.82,-1.59,1,0.83,0.83,60
509765,470307,0.83,-1.56,1,0.83,0.83,60
509766,470308,0.83,-1.67,1,0.83,0.83,60
509767,470309,0.83,-1.46,1,0.83,0.83,60
509768,470310,0.86,-1.55,1,0.83,0.83,60
509769,470311,0.84,-1.52,1,0.83,0.83,60
509770,470312,0.82,-1.62,1,0.83,0.83,60
509771,470313,0.82,-1.49,1,0.83,0.83,60
509772,470314,0.83,-1.51,1,0.83,0.83,60
509773,470315,0.84,-1.58,1,0.83,0.83,60
509774,470316,0.83,-1.45,1,0.83,0.83,60
509776,470317,0.83,-1.67,1,0.83,0.83,60
509777,470318,0.84,-1.48,1,0.83,0.83,60
509778,470319,0.83,-1.61,1,0.83,0.83,60
509779,470320,0.81,-1.68,1,0.83,0.83,60
509780,470321,0.81,-1.62,1,0.83,0.83,60
509781,470322,0.85,-1.61,1,0.83,0.83,60
509782,470323,0.83,-1.64,1,0.83,0.83,60
509783,470324,0.81,-1.55,1,0.81,0.83,60
509784,470325,0.82,-1.46,1,0.82,0.83,60
509785,470326,0.83,-1.58,1,0.83,0.83,60
509786,470327,0.83,-1.53,1,0.83,0.83,60
509787,470328,0.84,-1.40,1,0.83,0.83,60
509789,470329,0.85,-1.53,1,0.83,0.83,60
509790,470330,0.86,-1.49,1,0.84,0.83,60
509791,470331,0.83,-1.61,1,0.84,0.83,60
509792,470332,0.83,-1.56,1,0.84,0.83,60
509793,470333,0.85,-1.55,1,0.85,0.83,60
509794,470334,0.83,-1.71,1,0.83,0.83,60
509795,470335,0.83,-1.55,1,0.83,0.83,60
509796,470336,0.80,-1.76,1,0.83,0.83,60
509797,470337,0.83,-1.64,1,0.83,0.83,60
509798,470338,0.86,-1.43,1,0.83,0.83,60
509799,470339,0.80,-1.64,1,0.83,0.83,60
