# ms,sample,dist,cppm,valid,dist_filt,dist_smooth,rx_fail
691882,638220,1.08,-��j
706638,651827,1.09,-1.49,1,1.09,1.07,78
706639,651828,1.08,-1.51,1,1.09,1.07,78
706640,651829,1.07,-1.52,1,1.08,1.07,78
706641,651830,1.06,-1.61,1,1.07,1.07,78
706642,651831,1.09,-1.52,1,1.08,1.07,78
706643,651832,1.06,-1.56,1,1.07,1.07,78
706644,651833,1.07,-1.55,1,1.07,1.07,78
706645,651834,1.08,-1.64,1,1.07,1.07,78
706647,651835,1.08,-1.42,1,1.08,1.07,78
706648,651836,1.07,-1.51,1,1.07,1.07,78
706649,651837,1.08,-1.58,1,1.08,1.07,78
706650,651838,1.06,-1.55,1,1.08,1.07,78
706651,651839,1.08,-1.49,1,1.08,1.07,78
706652,651840,1.07,-1.52,1,1.07,1.07,78
706653,651841,1.07,-1.53,1,1.07,1.07,78
706654,651842,1.05,-1.71,1,1.07,1.07,78
706655,651843,1.06,-1.53,1,1.07,1.07,78
706656,651844,1.07,-1.52,1,1.07,1.07,78
706657,651845,1.08,-1.59,1,1.07,1.07,78
706658,651846,1.07,-1.55,1,1.07,1.07,78
706660,651847,1.09,-1.48,1,1.07,1.07,78
706661,651848,1.07,-1.56,1,1.07,1.07,78
706662,651849,1.05,-1.52,1,1.07,1.07,78
706663,651850,1.10,-1.59,1,1.07,1.07,78
706664,651851,1.06,-1.59,1,1.07,1.07,78
706665,651852,1.07,-1.59,1,1.07,1.07,78
706666,651853,1.08,-1.56,1,1.07,1.07,78
706667,651854,1.08,-1.48,1,1.08,1.07,78
706668,651855,1.06,-1.55,1,1.07,1.07,78
706669,651856,1.08,-1.64,1,1.08,1.07,78
706670,651857,1.09,-1.51,1,1.08,1.07,78
706671,651858,1.06,-1.56,1,1.08,1.07,78
706673,651859,1.08,-1.67,1,1.08,1.07,78
706674,651860,1.07,-1.64,1,1.08,1.07,78
706675,651861,1.06,-1.61,1,1.07,1.07,78
706676,651862,1.07,-1.52,1,1.07,1.07,78
706677,651863,1.10,-1.52,1,1.07,1.07,78
706678,651864,1.07,-1.48,1,1.07,1.07,78
706679,651865,1.08,-1.45,1,1.07,1.07,78
706680,651866,1.08,-1.53,1,1.08,1.07,78
706681,651867,1.05,-1.62,1,1.08,1.07,78
706682,651868,1.05,-1.62,1,1.07,1.07,78
706683,651869,1.08,-1.52,1,1.08,1.07,78
706684,651870,1.05,-1.61,1,1.05,1.07,78
706686,651871,1.07,-1.53,1,1.05,1.07,78
706687,651872,1.09,-1.59,1,1.07,1.07,78
706688,651873,1.07,-1.68,1,1.07,1.07,78
706689,651874,1.06,-1.58,1,1.07,1.07,78
706690,651875,1.08,-1.56,1,1.07,1.07,78
706691,651876,1.09,-1.58,1,1.08,1.07,78
706692,651877,1.07,-1.45,1,1.07,1.07,78
706693,651878,1.08,-1.55,1,1.08,1.07,78
706694,651879,1.07,-1.64,1,1.08,1.07,78
706695,651880,1.05,-1.67,1,1.07,1.07,78
706696,651881,1.08,-1.59,1,1.07,1.07,78
706697,651882,1.08,-1.52,1,1.08,1.07,78
706699,651883,1.07,-1.49,1,1.07,1.07,78
706700,651884,1.08,-1.52,1,1.08,1.07,78
706701,651885,1.11,-1.48,1,1.08,1.07,78
706702,651886,1.07,-1.56,1,1.08,1.07,78
706703,651887,1.05,-1.62,1,1.07,1.07,78
706704,651888,1.10,-1.52,1,1.08,1.07,78
706705,651889,1.08,-1.51,1,1.08,1.07,78
706706,651890,1.06,-1.59,1,1.07,1.07,78
706707,651891,1.08,-1.53,1,1.08,1.07,78
706708,651892,1.07,-1.56,1,1.08,1.07,78
706709,651893,1.06,-1.53,1,1.07,1.07,78
706710,651894,1.09,-1.39,1,1.07,1.07,78
706712,651895,1.08,-1.53,1,1.08,1.07,78
706713,651896,1.05,-1.56,1,1.07,1.07,78
706714,651897,1.09,-1.56,1,1.08,1.07,78
706715,651898,1.09,-1.46,1,1.09,1.07,78
706716,651899,1.06,-1.55,1,1.08,1.07,78
706717,651900,1.05,-1.64,1,1.06,1.07,78
706718,651901,1.10,-1.52,1,1.09,1.07,78
706719,651902,1.07,-1.55,1,1.07,1.07,78
706720,651903,1.07,-1.49,1,1.07,1.07,78
706721,651904,1.08,-1.61,1,1.07,1.07,78
706722,651905,1.05,-1.52,1,1.07,1.07,78
706723,651906,1.07,-1.51,1,1.07,1.07,78
706725,651907,1.10,-1.56,1,1.07,1.07,78
706726,651908,1.07,-1.58,1,1.07,1.07,78
706727,651909,1.06,-1.52,1,1.07,1.07,78
706728,651910,1.08,-1.58,1,1.07,1.07,78
706729,651911,1.09,-1.45,1,1.08,1.07,78
706730,651912,1.04,-1.64,1,1.07,1.07,78
706731,651913,1.07,-1.51,1,1.07,1.07,78
706732,651914,1.07,-1.52,1,1.07,1.07,78
706733,651915,1.05,-1.61,1,1.07,1.07,78
706734,651916,1.07,-1.56,1,1.07,1.07,78
706735,651917,1.10,-1.48,1,1.07,1.07,78
706736,651918,1.07,-1.51,1,1.07,1.07,78
706738,651919,1.06,-1.53,1,1.07,1.07,78
706739,651920,1.08,-1.56,1,1.07,1.07,78
706740,651921,1.08,-1.46,1,1.08,1.07,78
706741,651922,1.06,-1.52,1,1.07,1.07,78
706742,651923,1.08,-1.64,1,1.08,1.07,78
706743,651924,1.07,-1.56,1,1.08,1.07,78
706744,651925,1.07,-1.52,1,1.07,1.07,78
706745,651926,1.09,-1.51,1,1.07,1.07,78
706746,651927,1.08,-1.51,1,1.08,1.07,78
706747,651928,1.07,-1.58,1,1.07,1.07,78
706748,651929,1.09,-1.51,1,1.08,1.07,78
706750,651930,1.06,-1.52,1,1.08,1.07,78
706751,651931,1.07,-1.48,1,1.07,1.07,78
706752,651932,1.07,-1.59,1,1.07,1.07,78
706753,651933,1.08,-1.51,1,1.07,1.07,78
706754,651934,1.06,-1.62,1,1.07,1.07,78
706755,651935,1.07,-1.51,1,1.07,1.07,78
706756,651936,1.07,-1.52,1,1.07,1.07,78
706757,651937,1.06,-1.62,1,1.07,1.07,78
706758,651938,1.07,-1.59,1,1.07,1.07,78
706759,651939,1.06,-1.65,1,1.07,1.07,78
706760,651940,1.07,-1.43,1,1.07,1.07,78
706761,651941,1.07,-1.53,1,1.07,1.07,78
706763,651942,1.08,-1.64,1,1.07,1.07,78
706764,651943,1.06,-1.70,1,1.07,1.07,78
706765,651944,1.06,-1.64,1,1.07,1.07,78
706766,651945,1.08,-1.53,1,1.07,1.07,78
706767,651946,1.07,-1.59,1,1.07,1.07,78
706768,651947,1.07,-1.46,1,1.07,1.07,78
706769,651948,1.08,-1.52,1,1.07,1.07,78
706770,651949,1.08,-1.49,1,1.08,1.07,78
706771,651950,1.05,-1.61,1,1.07,1.07,78
706772,651951,1.07,-1.64,1,1.07,1.07,78
706773,651952,1.08,-1.59,1,1.08,1.07,78
706774,651953,1.06,-1.62,1,1.07,1.07,78
706776,651954,1.07,-1.55,1,1.07,1.07,78
706777,651955,1.08,-1.62,1,1.07,1.07,78
706778,651956,1.07,-1.51,1,1.07,1.07,78
706779,651957,1.06,-1.52,1,1.07,1.07,78
706780,651958,1.10,-1.56,1,1.07,1.07,78
706781,651959,1.07,-1.58,1,1.07,1.07,78
706782,651960,1.08,-1.45,1,1.07,1.07,78
706783,651961,1.10,-1.52,1,1.08,1.07,78
706784,651962,1.07,-1.56,1,1.08,1.07,78
706785,651963,1.06,-1.58,1,1.07,1.07,78
706786,651964,1.10,-1.53,1,1.08,1.07,78
706787,651965,1.07,-1.55,1,1.07,1.07,78
706789,651966,1.07,-1.51,1,1.07,1.07,78
706790,651967,1.08,-1.46,1,1.07,1.07,78
706791,651968,1.10,-1.59,1,1.08,1.07,78
706792,651969,1.06,-1.56,1,1.07,1.07,78
706793,651970,1.08,-1.53,1,1.08,1.07,78
706794,651971,1.08,-1.51,1,1.08,1.07,78
706795,651972,1.07,-1.56,1,1.08,1.07,78
706796,651973,1.06,-1.56,1,1.07,1.07,78
706797,651974,1.08,-1.61,1,1.08,1.07,78
706798,651975,1.08,-1.52,1,1.08,1.07,78
706799,651976,1.07,-1.52,1,1.07,1.07,78
706800,651977,1.11,-1.40,1,1.08,1.07,78
706802,651978,1.08,-1.53,1,1.08,1.07,78
706803,651979,1.07,-1.58,1,1.08,1.07,78
706804,651980,1.09,-1.59,1,1.08,1.07,78
706805,651981,1.06,-1.61,1,1.08,1.07,78
706806,651982,1.07,-1.51,1,1.07,1.07,78
706807,651983,1.07,-1.58,1,1.07,1.07,78
706808,651984,1.08,-1.56,1,1.07,1.07,78
706809,651985,1.08,-1.40,1,1.07,1.07,78
706810,651986,1.10,-1.48,1,1.08,1.07,78
706811,651987,1.06,-1.62,1,1.08,1.07,78
706812,651988,1.06,-1.55,1,1.08,1.07,78
706813,651989,1.08,-1.56,1,1.08,1.07,78
706815,651990,1.11,-1.42,1,1.08,1.07,78
706816,651991,1.06,-1.61,1,1.06,1.07,78
706817,651992,1.07,-1.55,1,1.07,1.07,78
706818,651993,1.08,-1.61,1,1.08,1.07,78
706819,651994,1.05,-1.61,1,1.07,1.07,78
706820,651995,1.07,-1.58,1,1.07,1.07,78
706821,651996,1.09,-1.52,1,1.07,1.07,78
706822,651997,1.07,-1.52,1,1.07,1.07,78
706823,651998,1.05,-1.56,1,1.07,1.07,78
706824,651999,1.07,-1.56,1,1.07,1.07,78
706825,652000,1.08,-1.53,1,1.07,1.07,78
706826,652001,1.05,-1.61,1,1.07,1.07,78
706828,652002,1.07,-1.39,1,1.07,1.07,78
706829,652003,1.08,-1.53,1,1.07,1.07,78
706830,652004,1.06,-1.58,1,1.07,1.07,78
706831,652005,1.06,-1.62,1,1.06,1.07,78
706832,652006,1.08,-1.56,1,1.07,1.07,78
706833,652007,1.06,-1.56,1,1.06,1.07,78
706834,652008,1.08,-1.52,1,1.06,1.07,78
706835,652009,1.08,-1.52,1,1.08,1.07,78
706836,652010,1.06,-1.64,1,1.08,1.07,78
706837,652011,1.06,-1.62,1,1.06,1.07,78
706838,652012,1.09,-1.53,1,1.08,1.07,78
706840,652013,1.09,-1.43,1,1.08,1.07,78
706841,652014,1.07,-1.53,1,1.07,1.07,78
706842,652015,1.09,-1.51,1,1.09,1.07,78
706843,652016,1.07,-1.56,1,1.09,1.07,78
706844,652017,1.07,-1.48,1,1.07,1.07,78
706845,652018,1.06,-1.67,1,1.07,1.07,78
706846,652019,1.06,-1.64,1,1.07,1.07,78
706847,652020,1.06,-1.59,1,1.06,1.07,78
706848,652021,1.06,-1.58,1,1.06,1.07,78
706849,652022,1.08,-1.49,1,1.06,1.07,78
706850,652023,1.06,-1.58,1,1.06,1.07,78
706851,652024,1.08,-1.40,1,1.06,1.07,78
706853,652025,1.09,-1.48,1,1.08,1.07,78
706854,652026,1.06,-1.68,1,1.08,1.07,78
706855,652027,1.07,-1.52,1,1.07,1.07,78
706856,652028,1.09,-1.52,1,1.08,1.07,78
706857,652029,1.06,-1.52,1,1.07,1.07,78
706858,652030,1.06,-1.53,1,1.06,1.07,78
706859,652031,1.08,-1.53,1,1.07,1.07,78
706860,652032,1.07,-1.61,1,1.07,1.07,78
706861,652033,1.07,-1.58,1,1.07,1.07,78
706862,652034,1.08,-1.52,1,1.07,1.07,78
706863,652035,1.09,-1.52,1,1.08,1.07,78
706864,652036,1.07,-1.45,1,1.07,1.07,78
706866,652037,1.10,-1.48,1,1.08,1.07,78
706867,652038,1.07,-1.52,1,1.08,1.07,78
706868,652039,1.06,-1.52,1,1.07,1.07,78
706869,652040,1.07,-1.55,1,1.07,1.07,78
706870,652041,1.06,-1.53,1,1.07,1.07,78
706871,652042,1.08,-1.49,1,1.07,1.07,78
706872,652043,1.07,-1.53,1,1.07,1.07,78
706873,652044,1.09,-1.55,1,1.07,1.07,78
706874,652045,1.06,-1.61,1,1.07,1.07,78
706875,652046,1.07,-1.49,1,1.07,1.07,78
706876,652047,1.09,-1.56,1,1.07,1.07,78
706877,652048,1.06,-1.46,1,1.07,1.07,78
706879,652049,1.06,-1.56,1,1.06,1.07,78
706880,652050,1.08,-1.52,1,1.07,1.07,78
706881,652051,1.06,-1.52,1,1.06,1.07,78
706882,652052,1.07,-1.53,1,1.06,1.07,78
706883,652053,1.06,-1.61,1,1.06,1.07,78
706884,652054,1.06,-1.52,1,1.06,1.07,78
706885,652055,1.06,-1.61,1,1.06,1.07,78
706886,652056,1.08,-1.55,1,1.06,1.07,78
706887,652057,1.07,-1.52,1,1.06,1.07,78
706888,652058,1.06,-1.55,1,1.06,1.07,78
706889,652059,1.06,-1.51,1,1.06,1.07,78
706890,652060,1.07,-1.58,1,1.07,1.07,78
706892,652061,1.06,-1.53,1,1.06,1.07,78
706893,652062,1.07,-1.52,1,1.06,1.07,78
706894,652063,1.07,-1.59,1,1.07,1.07,78
706895,652064,1.07,-1.58,1,1.07,1.07,78
706896,652065,1.07,-1.56,1,1.07,1.07,78
706897,652066,1.07,-1.74,1,1.07,1.07,78
706898,652067,1.07,-1.58,1,1.07,1.07,78
706899,652068,1.07,-1.58,1,1.07,1.07,78
706900,652069,1.08,-1.59,1,1.07,1.07,78
706901,652070,1.09,-1.56,1,1.07,1.07,78
706902,652071,1.05,-1.65,1,1.07,1.07,78
706903,652072,1.07,-1.70,1,1.07,1.07,78
706905,652073,1.08,-1.55,1,1.08,1.07,78
706906,652074,1.06,-1.52,1,1.07,1.07,78
706907,652075,1.10,-1.56,1,1.07,1.07,78
706908,652076,1.08,-1.56,1,1.08,1.07,78
706909,652077,1.05,-1.64,1,1.08,1.07,78
706910,652078,1.06,-1.62,1,1.06,1.07,78
706911,652079,1.08,-1.58,1,1.08,1.07,78
706912,652080,1.05,-1.64,1,1.06,1.07,78
706913,652081,1.08,-1.62,1,1.06,1.07,78
706914,652082,1.09,-1.51,1,1.08,1.07,78
706915,652083,1.06,-1.67,1,1.08,1.07,78
706916,652084,1.09,-1.43,1,1.08,1.07,78
706918,652085,1.09,-1.56,1,1.09,1.07,78
706919,652086,1.06,-1.53,1,1.09,1.07,78
706920,652087,1.07,-1.55,1,1.07,1.07,78
706921,652088,1.09,-1.52,1,1.09,1.07,78
706922,652089,1.08,-1.53,1,1.08,1.07,78
706923,652090,1.06,-1.53,1,1.07,1.07,78
706924,652091,1.07,-1.53,1,1.07,1.07,78
706925,652092,1.06,-1.59,1,1.07,1.07,78
706926,652093,1.07,-1.56,1,1.07,1.07,78
706927,652094,1.08,-1.59,1,1.07,1.07,78
706928,652095,1.09,-1.49,1,1.07,1.07,78
706930,652096,1.05,-1.61,1,1.07,1.07,78
706931,652097,1.07,-1.55,1,1.07,1.07,78
706932,652098,1.10,-1.52,1,1.08,1.07,78
706933,652099,1.07,-1.56,1,1.07,1.07,78
706934,652100,1.05,-1.56,1,1.07,1.07,78
706935,652101,1.07,-1.46,1,1.07,1.07,78
706936,652102,1.05,-1.52,1,1.07,1.07,78
706937,652103,1.06,-1.62,1,1.06,1.07,78
706938,652104,1.07,-1.52,1,1.06,1.07,78
706939,652105,1.07,-1.58,1,1.07,1.07,78
706940,652106,1.07,-1.49,1,1.07,1.07,78
706941,652107,1.08,-1.51,1,1.07,1.07,78
706943,652108,1.07,-1.56,1,1.07,1.07,78
706944,652109,1.06,-1.55,1,1.07,1.07,78
706945,652110,1.07,-1.53,1,1.07,1.07,78
706946,652111,1.05,-1.67,1,1.07,1.07,78
706947,652112,1.05,-1.61,1,1.06,1.07,78
706948,652113,1.08,-1.65,1,1.06,1.07,78
706949,652114,1.08,-1.51,1,1.07,1.07,78
706950,652115,1.06,-1.58,1,1.06,1.07,78
706951,652116,1.07,-1.55,1,1.07,1.07,78
706952,652117,1.10,-1.58,1,1.08,1.07,78
706953,652118,1.07,-1.58,1,1.07,1.07,78
706954,652119,1.09,-1.48,1,1.07,1.07,78
706956,652120,1.08,-1.49,1,1.08,1.07,78
706957,652121,1.05,-1.61,1,1.08,1.07,78
706958,652122,1.07,-1.55,1,1.07,1.07,78
706959,652123,1.08,-1.59,1,1.08,1.07,78
706960,652124,1.07,-1.55,1,1.07,1.07,78
706961,652125,1.06,-1.52,1,1.07,1.07,78
706962,652126,1.07,-1.55,1,1.07,1.07,78
706963,652127,1.07,-1.56,1,1.07,1.07,78
706964,652128,1.05,-1.56,1,1.07,1.07,78
706965,652129,1.09,-1.53,1,1.07,1.07,78
706966,652130,1.08,-1.59,1,1.07,1.07,78
706967,652131,1.05,-1.61,1,1.07,1.07,78
706969,652132,1.08,-1.58,1,1.08,1.07,78
706970,652133,1.09,-1.51,1,1.08,1.07,78
706971,652134,1.08,-1.40,1,1.08,1.07,78
706972,652135,1.07,-1.52,1,1.08,1.07,78
706973,652136,1.07,-1.51,1,1.08,1.07,78
706974,652137,1.06,-1.49,1,1.07,1.07,78
706975,652138,1.06,-1.67,1,1.07,1.07,78
706976,652139,1.08,-1.53,1,1.07,1.07,78
706977,652140,1.07,-1.52,1,1.07,1.07,78
706978,652141,1.07,-1.58,1,1.07,1.07,78
706979,652142,1.07,-1.61,1,1.07,1.07,78
706980,652143,1.07,-1.51,1,1.07,1.07,78
706982,652144,1.07,-1.53,1,1.07,1.07,78
706983,652145,1.08,-1.55,1,1.07,1.07,78
706984,652146,1.08,-1.56,1,1.07,1.07,78
706985,652147,1.04,-1.64,1,1.07,1.07,78
706986,652148,1.07,-1.51,1,1.07,1.07,78
706987,652149,1.09,-1.59,1,1.08,1.07,78
706988,652150,1.07,-1.51,1,1.07,1.07,78
706989,652151,1.07,-1.49,1,1.07,1.07,78
706990,652152,1.08,-1.62,1,1.07,1.07,78
706991,652153,1.07,-1.55,1,1.07,1.07,78
706992,652154,1.05,-1.62,1,1.07,1.07,78
706994,652155,1.10,-1.48,1,1.07,1.07,78
706995,652156,1.06,-1.55,1,1.07,1.07,78
706996,652157,1.07,-1.58,1,1.07,1.07,78
706997,652158,1.08,-1.51,1,1.07,1.07,78
706998,652159,1.07,-1.46,1,1.07,1.07,78
706999,652160,1.06,-1.58,1,1.07,1.07,78
707000,652161,1.08,-1.70,1,1.07,1.07,78
707001,652162,1.07,-1.52,1,1.07,1.07,78
707002,652163,1.06,-1.56,1,1.07,1.07,78
707003,652164,1.09,-1.53,1,1.07,1.07,78
707004,652165,1.11,-1.40,1,1.08,1.07,78
707005,652166,1.08,-1.48,1,1.08,1.07,78
707007,652167,1.07,-1.56,1,1.08,1.07,78
707008,652168,1.09,-1.58,1,1.09,1.07,78
707009,652169,1.06,-1.70,1,1.08,1.07,78
707010,652170,1.06,-1.53,1,1.07,1.07,78
707011,652171,1.08,-1.65,1,1.07,1.07,78
707012,652172,1.05,-1.64,1,1.06,1.07,78
707013,652173,1.04,-1.67,1,1.06,1.07,78
707014,652174,1.10,-1.56,1,1.06,1.07,78
707015,652175,1.08,-1.52,1,1.08,1.07,78
707016,652176,1.06,-1.51,1,1.06,1.07,78
707017,652177,1.08,-1.52,1,1.08,1.07,78
707018,652178,1.06,-1.52,1,1.08,1.07,78
707020,652179,1.06,-1.55,1,1.06,1.07,78
707021,652180,1.08,-1.52,1,1.06,1.07,78
707022,652181,1.07,-1.70,1,1.07,1.07,78
707023,652182,1.06,-1.52,1,1.06,1.07,78
707024,652183,1.07,-1.58,1,1.07,1.07,78
707025,652184,1.07,-1.64,1,1.07,1.07,78
707026,652185,1.07,-1.55,1,1.07,1.07,78
707027,652186,1.07,-1.51,1,1.07,1.07,78
707028,652187,1.09,-1.56,1,1.07,1.07,78
707029,652188,1.08,-1.49,1,1.07,1.07,78
707030,652189,1.08,-1.53,1,1.08,1.07,78
707031,652190,1.09,-1.53,1,1.08,1.07,78
707033,652191,1.06,-1.52,1,1.08,1.07,78
707034,652192,1.07,-1.51,1,1.08,1.07,78
707035,652193,1.08,-1.64,1,1.08,1.07,78
707036,652194,1.06,-1.64,1,1.07,1.07,78
707037,652195,1.07,-1.53,1,1.07,1.07,78
707038,652196,1.07,-1.59,1,1.07,1.07,78
707039,652197,1.06,-1.62,1,1.07,1.07,78
707040,652198,1.05,-1.64,1,1.06,1.07,78
707041,652199,1.07,-1.56,1,1.07,1.07,78
707042,652200,1.06,-1.64,1,1.06,1.07,78
707043,652201,1.08,-1.45,1,1.06,1.07,78
707044,652202,1.06,-1.62,1,1.06,1.07,78
707046,652203,1.08,-1.58,1,1.07,1.07,78
707047,652204,1.05,-1.62,1,1.06,1.07,78
707048,652205,1.06,-1.52,1,1.06,1.07,78
707049,652206,1.08,-1.55,1,1.06,1.07,78
707050,652207,1.06,-1.53,1,1.06,1.07,78
707051,652208,1.07,-1.56,1,1.06,1.07,78
707052,652209,1.08,-1.58,1,1.07,1.07,78
707053,652210,1.05,-1.65,1,1.07,1.07,78
707054,652211,1.07,-1.58,1,1.07,1.07,78
707055,652212,1.10,-1.56,1,1.07,1.07,78
707056,652213,1.06,-1.62,1,1.07,1.07,78
707057,652214,1.06,-1.55,1,1.06,1.07,78
707059,652215,1.07,-1.55,1,1.07,1.07,78
707060,652216,1.04,-1.61,1,1.06,1.07,78
707061,652217,1.05,-1.65,1,1.06,1.07,78
707062,652218,1.06,-1.64,1,1.06,1.07,78
707063,652219,1.07,-1.53,1,1.06,1.07,78
707064,652220,1.07,-1.48,1,1.06,1.07,78
707065,652221,1.06,-1.64,1,1.06,1.07,78
707066,652222,1.08,-1.53,1,1.07,1.07,78
707067,652223,1.07,-1.53,1,1.07,1.07,78
707068,652224,1.09,-1.46,1,1.07,1.07,78
707069,652225,1.09,-1.48,1,1.08,1.07,78
707071,652226,1.08,-1.55,1,1.08,1.07,78
707072,652227,1.07,-1.53,1,1.08,1.07,78
707073,652228,1.08,-1.52,1,1.08,1.07,78
707074,652229,1.08,-1.48,1,1.08,1.07,78
707075,652230,1.06,-1.62,1,1.08,1.07,78
707076,652231,1.07,-1.56,1,1.07,1.07,78
707077,652232,1.06,-1.51,1,1.07,1.07,78
707078,652233,1.06,-1.52,1,1.06,1.07,78
707079,652234,1.08,-1.58,1,1.06,1.07,78
707080,652235,1.08,-1.58,1,1.07,1.07,78
707081,652236,1.06,-1.59,1,1.06,1.07,78
707082,652237,1.07,-1.52,1,1.07,1.07,78
707084,652238,1.08,-1.51,1,1.08,1.07,78
707085,652239,1.06,-1.56,1,1.07,1.07,78
707086,652240,1.06,-1.58,1,1.06,1.07,78
707087,652241,1.09,-1.52,1,1.07,1.07,78
707088,652242,1.06,-1.58,1,1.06,1.07,78
707089,652243,1.08,-1.52,1,1.06,1.07,78
707090,652244,1.09,-1.51,1,1.08,1.07,78
707091,652245,1.07,-1.59,1,1.08,1.07,78
707092,652246,1.06,-1.61,1,1.07,1.07,78
707093,652247,1.09,-1.53,1,1.08,1.07,78
707094,652248,1.08,-1.49,1,1.08,1.07,78
707095,652249,1.05,-1.52,1,1.07,1.07,78
707097,652250,1.07,-1.52,1,1.07,1.07,78
707098,652251,1.07,-1.52,1,1.07,1.07,78
707099,652252,1.07,-1.58,1,1.07,1.07,78
707100,652253,1.08,-1.53,1,1.07,1.07,78
707101,652254,1.08,-1.56,1,1.07,1.07,78
707102,652255,1.05,-1.64,1,1.07,1.07,78
707103,652256,1.09,-1.48,1,1.08,1.07,78
707104,652257,1.07,-1.52,1,1.08,1.07,78
707105,652258,1.08,-1.48,1,1.08,1.07,78
707106,652259,1.05,-1.56,1,1.07,1.07,78
707107,652260,1.09,-1.56,1,1.08,1.07,78
707108,652261,1.07,-1.53,1,1.07,1.07,78
707110,652262,1.06,-1.64,1,1.07,1.07,78
707111,652263,1.07,-1.58,1,1.07,1.07,78
707112,652264,1.08,-1.55,1,1.07,1.07,78
707113,652265,1.07,-1.59,1,1.07,1.07,78
707114,652266,1.08,-1.62,1,1.07,1.07,78
707115,652267,1.06,-1.51,1,1.07,1.07,78
707116,652268,1.06,-1.58,1,1.07,1.07,78
707117,652269,1.08,-1.52,1,1.07,1.07,78
707118,652270,1.05,-1.56,1,1.06,1.07,78
707119,652271,1.05,-1.59,1,1.06,1.07,78
707120,652272,1.07,-1.53,1,1.06,1.07,78
707121,652273,1.08,-1.59,1,1.07,1.07,78
707123,652274,1.08,-1.46,1,1.07,1.07,78
707124,652275,1.07,-1.55,1,1.07,1.07,78
707125,652276,1.10,-1.46,1,1.08,1.07,78
707126,652277,1.07,-1.52,1,1.08,1.07,78
707127,652278,1.07,-1.55,1,1.07,1.07,78
707128,652279,1.09,-1.58,1,1.07,1.07,78
707129,652280,1.07,-1.48,1,1.07,1.07,78
707130,652281,1.07,-1.56,1,1.07,1.07,78
707131,652282,1.08,-1.45,1,1.07,1.07,78
707132,652283,1.07,-1.56,1,1.07,1.07,78
707133,652284,1.05,-1.62,1,1.07,1.07,78
707134,652285,1.08,-1.49,1,1.07,1.07,78
707136,652286,1.08,-1.42,1,1.08,1.07,78
707137,652287,1.06,-1.55,1,1.07,1.07,78
707138,652288,1.08,-1.59,1,1.08,1.07,78
707139,652289,1.07,-1.56,1,1.08,1.07,78
707140,652290,1.06,-1.59,1,1.07,1.07,78
707141,652291,1.06,-1.65,1,1.06,1.07,78
707142,652292,1.09,-1.46,1,1.07,1.07,78
707143,652293,1.06,-1.53,1,1.06,1.07,78
707144,652294,1.07,-1.55,1,1.06,1.07,78
707145,652295,1.09,-1.58,1,1.07,1.07,78
707146,652296,1.08,-1.55,1,1.08,1.07,78
707148,652297,1.07,-1.51,1,1.07,1.07,78
707149,652298,1.09,-1.52,1,1.08,1.07,78
707150,652299,1.06,-1.67,1,1.08,1.07,78
707151,652300,1.06,-1.56,1,1.07,1.07,78
707152,652301,1.07,-1.55,1,1.07,1.07,78
707153,652302,1.08,-1.56,1,1.07,1.07,78
707154,652303,1.06,-1.37,1,1.06,1.07,78
707155,652304,1.06,-1.55,1,1.06,1.07,78
707156,652305,1.07,-1.52,1,1.07,1.07,78
707157,652306,1.06,-1.52,1,1.06,1.07,78
707158,652307,1.07,-1.58,1,1.06,1.07,78
707159,652308,1.08,-1.51,1,1.07,1.07,78
707161,652309,1.07,-1.58,1,1.07,1.07,78
707162,652310,1.09,-1.43,1,1.07,1.07,78
707163,652311,1.09,-1.62,1,1.08,1.07,78
707164,652312,1.08,-1.53,1,1.08,1.07,78
707165,652313,1.08,-1.48,1,1.08,1.07,78
707166,652314,1.07,-1.56,1,1.08,1.07,78
707167,652315,1.06,-1.52,1,1.08,1.07,78
707168,652316,1.05,-1.61,1,1.07,1.07,78
707169,652317,1.09,-1.52,1,1.07,1.07,78
707170,652318,1.06,-1.61,1,1.06,1.07,78
707171,652319,1.07,-1.51,1,1.06,1.07,78
707172,652320,1.07,-1.51,1,1.07,1.07,78
707174,652321,1.06,-1.61,1,1.07,1.07,78
707175,652322,1.08,-1.45,1,1.07,1.07,78
707176,652323,1.06,-1.68,1,1.07,1.07,78
707177,652324,1.08,-1.62,1,1.07,1.07,78
707178,652325,1.06,-1.52,1,1.06,1.07,78
707179,652326,1.08,-1.55,1,1.08,1.07,78
707180,652327,1.08,-1.53,1,1.08,1.07,78
707181,652328,1.06,-1.62,1,1.08,1.07,78
707182,652329,1.06,-1.65,1,1.06,1.07,78
707183,652330,1.12,-1.48,1,1.08,1.07,78
707184,652331,1.07,-1.58,1,1.07,1.07,78
707185,652332,1.06,-1.61,1,1.06,1.07,78
707187,652333,1.09,-1.64,1,1.07,1.07,78
707188,652334,1.07,-1.61,1,1.07,1.07,78
707189,652335,1.06,-1.56,1,1.07,1.07,78
707190,652336,1.07,-1.61,1,1.07,1.07,78
707191,652337,1.08,-1.52,1,1.07,1.07,78
707192,652338,1.05,-1.52,1,1.07,1.07,78
707193,652339,1.08,-1.52,1,1.07,1.07,78
707194,652340,1.08,-1.59,1,1.08,1.07,78
707195,652341,1.06,-1.64,1,1.08,1.07,78
707196,652342,1.05,-1.64,1,1.06,1.07,78
