# ms,sample,dist,cppm,valid,dist_filt,dist_smooth,rx_fail
354228,326908,0.84,-1.68,1,0.83,0.84,38
354229,326909,0.86,-1.68,1,0.84,0.84,38
354230,326910,0.83,-1.61,1,0.84,0.84,38
354231,326911,0.83,-1.62,1,0.83,0.84,38
354233,326912,0.84,-1.62,1,0.84,0.84,38
354234,326913,0.83,-1.82,1,0.83,0.84,38
354235,326914,0.84,-1.71,1,0.83,0.84,38
354236,326915,0.79,-1.79,1,0.83,0.83,38
354237,326916,0.83,-1.62,1,0.83,0.83,38
354238,326917,0.80,-1.74,1,0.83,0.83,38
354239,326918,0.84,-1.59,1,0.83,0.83,38
354240,326919,0.85,-1.73,1,0.83,0.83,38
354241,326920,0.85,-1.71,1,0.84,0.83,38
354242,326921,0.83,-1.65,1,0.84,0.83,38
354243,326922,0.81,-1.70,1,0.84,0.83,38
354244,326923,0.83,-1.76,1,0.83,0.83,38
354246,326924,0.82,-1.82,1,0.83,0.83,38
354247,326925,0.88,-1.65,1,0.83,0.83,38
354248,326926,0.86,-1.48,1,0.83,0.83,38
354249,326927,0.84,-1.64,1,0.84,0.83,38
354250,326928,0.82,-1.73,1,0.84,0.83,38
354251,326929,0.82,-1.71,1,0.84,0.84,38
354252,326930,0.85,-1.65,1,0.84,0.84,38
354253,326931,0.85,-1.65,1,0.84,0.84,38
354254,326932,0.84,-1.67,1,0.84,0.84,38
354255,326933,0.83,-1.70,1,0.84,0.84,38
354256,326934,0.81,-1.74,1,0.84,0.84,38
354257,326935,0.80,-1.76,1,0.83,0.84,38
354259,326936,0.83,-1.74,1,0.83,0.84,38
354260,326937,0.85,-1.64,1,0.83,0.84,38
354261,326938,0.84,-1.76,1,0.83,0.84,38
354262,326939,0.85,-1.61,1,0.84,0.84,38
354263,326940,0.83,-1.64,1,0.84,0.84,38
354264,326941,0.84,-1.45,1,0.84,0.84,38
354265,326942,0.84,-1.65,1,0.84,0.84,38
354266,326943,0.83,-1.80,1,0.84,0.84,38
354267,326944,0.86,-1.64,1,0.84,0.84,38
354268,326945,0.81,-1.74,1,0.84,0.84,38
354269,326946,0.80,-1.74,1,0.83,0.84,38
354270,326947,0.83,-1.67,1,0.83,0.84,38
354272,326948,0.83,-1.59,1,0.83,0.84,38
354273,326949,0.86,-1.58,1,0.83,0.84,38
354274,326950,0.85,-1.53,1,0.83,0.84,38
354275,326951,0.88,-1.71,1,0.85,0.84,38
354276,326952,0.81,-1.86,1,0.85,0.84,38
354277,326953,0.83,-1.68,1,0.85,0.84,38
354278,326954,0.83,-1.79,1,0.83,0.84,38
354279,326955,0.87,-1.64,1,0.83,0.84,38
354280,326956,0.86,-1.53,1,0.83,0.84,38
354281,326957,0.86,-1.70,1,0.86,0.84,38
354282,326958,0.83,-1.64,1,0.86,0.84,38
354283,326959,0.83,-1.68,1,0.86,0.84,38
354285,326960,0.85,-1.68,1,0.85,0.84,38
354286,326961,0.83,-1.82,1,0.83,0.84,38
354287,326962,0.87,-1.70,1,0.83,0.84,38
354288,326963,0.83,-1.64,1,0.83,0.84,38
354289,326964,0.82,-1.61,1,0.83,0.84,38
354290,326965,0.83,-1.62,1,0.83,0.84,38
354291,326966,0.82,-1.82,1,0.83,0.84,38
354292,326967,0.83,-1.85,1,0.83,0.84,38
354293,326968,0.86,-1.65,1,0.83,0.84,38
354294,326969,0.85,-1.65,1,0.83,0.84,38
354295,326970,0.84,-1.68,1,0.84,0.84,38
354296,326971,0.82,-1.67,1,0.84,0.84,38
354298,326972,0.83,-1.53,1,0.84,0.84,38
354299,326973,0.85,-1.68,1,0.84,0.84,38
354300,326974,0.85,-1.65,1,0.84,0.84,38
354301,326975,0.85,-1.79,1,0.85,0.84,38
354302,326976,0.82,-1.71,1,0.85,0.84,38
354303,326977,0.83,-1.73,1,0.85,0.84,38
354304,326978,0.84,-1.65,1,0.84,0.84,38
354305,326979,0.83,-1.65,1,0.83,0.84,38
354306,326980,0.87,-1.70,1,0.83,0.84,38
354307,326981,0.86,-1.65,1,0.84,0.84,38
354308,326982,0.85,-1.64,1,0.85,0.84,38
354309,326983,0.80,-1.74,1,0.85,0.84,38
354311,326984,0.82,-1.64,1,0.85,0.84,38
354312,326985,0.84,-1.70,1,0.84,0.84,38
354313,326986,0.85,-1.74,1,0.84,0.84,38
354314,326987,0.84,-1.71,1,0.84,0.84,38
354315,326988,0.83,-1.68,1,0.84,0.84,38
354316,326989,0.83,-1.68,1,0.84,0.84,38
354317,326990,0.81,-1.82,1,0.83,0.84,38
354318,326991,0.82,-1.85,1,0.83,0.84,38
354319,326992,0.86,-1.71,1,0.83,0.84,38
354320,326993,0.86,-1.76,1,0.83,0.84,38
354321,326994,0.85,-1.71,1,0.85,0.84,38
354323,326995,0.82,-1.68,1,0.85,0.84,38
354324,326996,0.83,-1.53,1,0.85,0.84,38
354325,326997,0.83,-1.61,1,0.83,0.84,38
354326,326998,0.84,-1.71,1,0.83,0.84,38
354327,326999,0.85,-1.76,1,0.83,0.84,38
354328,327000,0.84,-1.73,1,0.84,0.84,38
354329,327001,0.85,-1.68,1,0.84,0.84,38
354330,327002,0.80,-1.82,1,0.84,0.84,38
354331,327003,0.83,-1.68,1,0.84,0.84,38
354332,327004,0.84,-1.71,1,0.84,0.84,38
354333,327005,0.83,-1.76,1,0.83,0.84,38
354334,327006,0.85,-1.67,1,0.83,0.84,38
354336,327007,0.82,-1.67,1,0.83,0.84,38
354337,327008,0.80,-1.65,1,0.83,0.84,38
354338,327009,0.83,-1.64,1,0.83,0.84,38
354339,327010,0.84,-1.53,1,0.83,0.84,38
354340,327011,0.83,-1.74,1,0.83,0.84,38
354341,327012,0.83,-1.70,1,0.83,0.84,38
354342,327013,0.82,-1.64,1,0.83,0.84,38
354343,327014,0.83,-1.58,1,0.83,0.84,38
354344,327015,0.80,-1.73,1,0.83,0.84,38
354345,327016,0.86,-1.68,1,0.83,0.84,38
354346,327017,0.87,-1.53,1,0.83,0.84,38
354347,327018,0.85,-1.74,1,0.85,0.84,38
354349,327019,0.83,-1.80,1,0.85,0.84,38
354350,327020,0.82,-1.68,1,0.85,0.84,38
354351,327021,0.83,-1.61,1,0.83,0.84,38
354352,327022,0.85,-1.68,1,0.83,0.84,38
354353,327023,0.84,-1.61,1,0.83,0.84,38
354354,327024,0.83,-1.68,1,0.83,0.84,38
354355,327025,0.83,-1.65,1,0.83,0.84,38
354356,327026,0.83,-1.65,1,0.83,0.84,38
354357,327027,0.82,-1.67,1,0.83,0.84,38
354358,327028,0.83,-1.64,1,0.83,0.84,38
354359,327029,0.83,-1.76,1,0.83,0.84,38
354360,327030,0.85,-1.68,1,0.83,0.84,38
354362,327031,0.83,-1.67,1,0.83,0.84,38
354363,327032,0.84,-1.58,1,0.83,0.84,38
354364,327033,0.83,-1.70,1,0.83,0.84,38
354365,327034,0.82,-1.85,1,0.83,0.84,38
354366,327035,0.84,-1.70,1,0.83,0.84,38
354367,327036,0.83,-1.70,1,0.83,0.84,38
354368,327037,0.79,-1.74,1,0.83,0.84,38
354369,327038,0.84,-1.67,1,0.83,0.84,38
354370,327039,0.83,-1.56,1,0.83,0.84,38
354371,327040,0.82,-1.74,1,0.83,0.84,38
354372,327041,0.83,-1.77,1,0.83,0.84,38
354373,327042,0.84,-1.73,1,0.83,0.84,38
354375,327043,0.83,-1.71,1,0.83,0.84,38
354376,327044,0.81,-1.70,1,0.83,0.84,38
354377,327045,0.82,-1.79,1,0.83,0.84,38
354378,327046,0.85,-1.58,1,0.83,0.84,38
354379,327047,0.84,-1.74,1,0.83,0.84,38
354380,327048,0.87,-1.67,1,0.84,0.84,38
354381,327049,0.83,-1.71,1,0.84,0.84,38
354382,327050,0.80,-1.76,1,0.84,0.84,38
354383,327051,0.83,-1.65,1,0.83,0.84,38
354384,327052,0.79,-1.74,1,0.83,0.84,38
354385,327053,0.87,-1.68,1,0.83,0.84,38
354387,327054,0.84,-1.52,1,0.83,0.84,38
354388,327055,0.82,-1.82,1,0.83,0.84,38
354389,327056,0.81,-1.77,1,0.82,0.84,38
354390,327057,0.83,-1.82,1,0.83,0.83,38
354391,327058,0.83,-1.70,1,0.83,0.83,38
354392,327059,0.85,-1.80,1,0.83,0.83,38
354393,327060,0.86,-1.73,1,0.83,0.83,38
354394,327061,0.83,-1.61,1,0.83,0.83,38
354395,327062,0.83,-1.61,1,0.83,0.83,38
354396,327063,0.83,-1.67,1,0.83,0.83,38
354397,327064,0.84,-1.65,1,0.83,0.83,38
354398,327065,0.85,-1.65,1,0.83,0.83,38
354400,327066,0.84,-1.74,1,0.84,0.83,38
354401,327067,0.83,-1.68,1,0.84,0.83,38
354402,327068,0.83,-1.62,1,0.84,0.84,38
354403,327069,0.84,-1.67,1,0.84,0.84,38
354404,327070,0.85,-1.67,1,0.84,0.84,38
354405,327071,0.85,-1.70,1,0.84,0.84,38
354406,327072,0.84,-1.76,1,0.84,0.84,38
354407,327073,0.85,-1.70,1,0.85,0.84,38
354408,327074,0.83,-1.62,1,0.85,0.84,38
354409,327075,0.83,-1.67,1,0.84,0.84,38
354410,327076,0.83,-1.79,1,0.83,0.84,38
354411,327077,0.84,-1.85,1,0.83,0.84,38
354413,327078,0.83,-1.80,1,0.83,0.84,38
354414,327079,0.83,-1.77,1,0.83,0.84,38
354415,327080,0.83,-1.56,1,0.83,0.84,38
354416,327081,0.84,-1.59,1,0.83,0.84,38
354417,327082,0.85,-1.70,1,0.83,0.84,38
354418,327083,0.87,-1.73,1,0.84,0.84,38
354419,327084,0.86,-1.70,1,0.85,0.84,38
354420,327085,0.83,-1.79,1,0.85,0.84,38
354421,327086,0.83,-1.70,1,0.85,0.84,38
354422,327087,0.83,-1.64,1,0.83,0.84,38
354423,327088,0.84,-1.61,1,0.83,0.84,38
354424,327089,0.85,-1.52,1,0.83,0.84,38
354426,327090,0.87,-1.64,1,0.84,0.84,38
354427,327091,0.83,-1.76,1,0.84,0.84,38
354428,327092,0.82,-1.77,1,0.84,0.84,38
354429,327093,0.84,-1.64,1,0.84,0.84,38
354430,327094,0.84,-1.70,1,0.84,0.84,38
354431,327095,0.85,-1.70,1,0.84,0.84,38
354432,327096,0.85,-1.52,1,0.84,0.84,38
354433,327097,0.84,-1.67,1,0.84,0.84,38
354434,327098,0.83,-1.73,1,0.84,0.84,38
354435,327099,0.82,-1.70,1,0.84,0.84,38
354436,327100,0.81,-1.85,1,0.83,0.84,38
354437,327101,0.83,-1.77,1,0.83,0.84,38
354439,327102,0.84,-1.65,1,0.83,0.84,38
354440,327103,0.86,-1.56,1,0.83,0.84,38
354441,327104,0.83,-1.74,1,0.83,0.84,38
354442,327105,0.82,-1.76,1,0.83,0.84,38
354443,327106,0.83,-1.68,1,0.83,0.84,38
354444,327107,0.85,-1.56,1,0.83,0.84,38
354445,327108,0.85,-1.77,1,0.83,0.84,38
354446,327109,0.83,-1.77,1,0.83,0.84,38
354447,327110,0.83,-1.61,1,0.83,0.84,38
354448,327111,0.83,-1.71,1,0.83,0.84,38
354449,327112,0.84,-1.64,1,0.83,0.84,38
354451,327113,0.83,-1.67,1,0.83,0.84,38
354452,327114,0.84,-1.74,1,0.83,0.84,38
354453,327115,0.84,-1.65,1,0.84,0.84,38
354454,327116,0.86,-1.62,1,0.84,0.84,38
354455,327117,0.81,-1.68,1,0.84,0.84,38
354456,327118,0.83,-1.65,1,0.84,0.84,38
354457,327119,0.84,-1.67,1,0.84,0.84,38
354458,327120,0.85,-1.67,1,0.84,0.84,38
354459,327121,0.85,-1.59,1,0.84,0.84,38
354460,327122,0.85,-1.68,1,0.85,0.84,38
354461,327123,0.82,-1.67,1,0.85,0.84,38
354462,327124,0.82,-1.68,1,0.85,0.84,38
354464,327125,0.84,-1.61,1,0.84,0.84,38
354465,327126,0.82,-1.74,1,0.82,0.84,38
354466,327127,0.83,-1.76,1,0.82,0.84,38
354467,327128,0.84,-1.61,1,0.83,0.84,38
354468,327129,0.83,-1.67,1,0.83,0.84,38
354469,327130,0.82,-1.67,1,0.83,0.84,38
354470,327131,0.84,-1.59,1,0.83,0.84,38
354471,327132,0.84,-1.52,1,0.84,0.84,38
354472,327133,0.83,-1.65,1,0.83,0.84,38
354473,327134,0.83,-1.67,1,0.83,0.84,38
354474,327135,0.79,-1.83,1,0.83,0.84,38
354475,327136,0.80,-1.82,1,0.83,0.84,38
354477,327137,0.84,-1.71,1,0.83,0.84,38
354478,327138,0.86,-1.70,1,0.83,0.84,38
354479,327139,0.85,-1.67,1,0.84,0.84,38
354480,327140,0.83,-1.62,1,0.84,0.84,38
354481,327141,0.83,-1.64,1,0.84,0.84,38
354482,327142,0.82,-1.73,1,0.83,0.84,38
354483,327143,0.84,-1.70,1,0.83,0.84,38
354484,327144,0.85,-1.73,1,0.83,0.84,38
354485,327145,0.85,-1.64,1,0.84,0.84,38
354486,327146,0.83,-1.71,1,0.84,0.84,38
354487,327147,0.83,-1.55,1,0.84,0.84,38
354488,327148,0.83,-1.58,1,0.83,0.84,38
354490,327149,0.82,-1.79,1,0.83,0.84,38
354491,327150,0.84,-1.62,1,0.83,0.84,38
354492,327151,0.86,-1.68,1,0.83,0.84,38
354493,327152,0.84,-1.64,1,0.84,0.84,38
354494,327153,0.83,-1.70,1,0.84,0.84,38
354495,327154,0.84,-1.52,1,0.84,0.84,38
354496,327155,0.80,-1.82,1,0.84,0.84,38
354497,327156,0.84,-1.61,1,0.84,0.84,38
354498,327157,0.87,-1.62,1,0.84,0.84,38
354499,327158,0.83,-1.71,1,0.84,0.84,38
354500,327159,0.81,-1.70,1,0.83,0.84,38
354501,327160,0.84,-1.48,1,0.84,0.84,38
354503,327161,0.81,-1.79,1,0.83,0.84,38
354504,327162,0.83,-1.73,1,0.83,0.84,38
354505,327163,0.85,-1.70,1,0.83,0.84,38
354506,327164,0.85,-1.64,1,0.84,0.84,38
354507,327165,0.82,-1.68,1,0.83,0.84,38
354508,327166,0.80,-1.71,1,0.83,0.84,38
354509,327167,0.82,-1.64,1,0.82,0.84,38
354510,327168,0.85,-1.59,1,0.82,0.84,38
354511,327169,0.84,-1.56,1,0.82,0.83,38
354512,327170,0.84,-1.67,1,0.84,0.84,38
354513,327171,0.84,-1.65,1,0.84,0.84,38
354514,327172,0.82,-1.68,1,0.84,0.84,38
354516,327173,0.83,-1.68,1,0.84,0.84,38
354517,327174,0.83,-1.70,1,0.83,0.84,38
354518,327175,0.84,-1.55,1,0.83,0.84,38
354519,327176,0.81,-1.83,1,0.83,0.83,38
354520,327177,0.83,-1.77,1,0.83,0.83,38
354521,327178,0.82,-1.73,1,0.83,0.83,38
354522,327179,0.83,-1.64,1,0.83,0.83,38
354523,327180,0.83,-1.73,1,0.83,0.83,38
354524,327181,0.84,-1.55,1,0.83,0.83,38
354525,327182,0.83,-1.71,1,0.83,0.83,38
354526,327183,0.83,-1.58,1,0.83,0.83,38
354527,327184,0.83,-1.64,1,0.83,0.83,38
354529,327185,0.82,-1.76,1,0.83,0.83,38
354530,327186,0.84,-1.64,1,0.83,0.83,38
354531,327187,0.84,-1.68,1,0.83,0.83,38
354532,327188,0.83,-1.64,1,0.83,0.83,38
354533,327189,0.82,-1.70,1,0.83,0.83,38
354534,327190,0.80,-1.65,1,0.83,0.83,38
354535,327191,0.81,-1.64,1,0.82,0.83,38
354536,327192,0.84,-1.73,1,0.82,0.83,38
354537,327193,0.86,-1.68,1,0.82,0.83,38
354538,327194,0.84,-1.62,1,0.84,0.83,38
354539,327195,0.81,-1.76,1,0.84,0.83,38
354541,327196,0.82,-1.65,1,0.84,0.83,38
354542,327197,0.83,-1.59,1,0.83,0.83,38
354543,327198,0.83,-1.64,1,0.83,0.83,38
354544,327199,0.85,-1.68,1,0.83,0.83,38
354545,327200,0.83,-1.64,1,0.83,0.83,38
354546,327201,0.82,-1.64,1,0.83,0.83,38
354547,327202,0.81,-1.68,1,0.83,0.83,38
354548,327203,0.80,-1.70,1,0.82,0.83,38
354549,327204,0.85,-1.51,1,0.82,0.83,38
354550,327205,0.84,-1.59,1,0.82,0.83,38
354551,327206,0.84,-1.74,1,0.84,0.83,38
354552,327207,0.82,-1.74,1,0.84,0.83,38
354554,327208,0.81,-1.62,1,0.84,0.83,38
354555,327209,0.83,-1.73,1,0.83,0.83,38
354556,327210,0.83,-1.64,1,0.83,0.83,38
354557,327211,0.84,-1.58,1,0.83,0.83,38
354558,327212,0.86,-1.59,1,0.83,0.83,38
354559,327213,0.83,-1.70,1,0.83,0.83,38
354560,327214,0.83,-1.67,1,0.83,0.83,38
354561,327215,0.80,-1.82,1,0.83,0.83,38
354562,327216,0.83,-1.62,1,0.83,0.83,38
354563,327217,0.84,-1.58,1,0.83,0.83,38
354564,327218,0.85,-1.56,1,0.83,0.83,38
354565,327219,0.84,-1.70,1,0.84,0.83,38
354567,327220,0.82,-1.68,1,0.84,0.83,38
354568,327221,0.80,-1.76,1,0.84,0.83,38
354569,327222,0.85,-1.59,1,0.84,0.84,38
354570,327223,0.85,-1.76,1,0.84,0.84,38
354571,327224,0.83,-1.70,1,0.83,0.84,38
354572,327225,0.83,-1.73,1,0.83,0.84,38
354573,327226,0.82,-1.62,1,0.83,0.84,38
354574,327227,0.82,-1.58,1,0.83,0.84,38
354575,327228,0.85,-1.56,1,0.83,0.83,38
354576,327229,0.83,-1.77,1,0.83,0.83,38
354577,327230,0.84,-1.68,1,0.83,0.83,38
354578,327231,0.83,-1.73,1,0.83,0.83,38
354580,327232,0.80,-1.67,1,0.83,0.83,38
354581,327233,0.82,-1.71,1,0.83,0.83,38
354582,327234,0.83,-1.53,1,0.83,0.83,38
354583,327235,0.85,-1.74,1,0.83,0.83,38
354584,327236,0.83,-1.77,1,0.83,0.83,38
354585,327237,0.82,-1.77,1,0.83,0.83,38
354586,327238,0.81,-1.64,1,0.83,0.83,38
354587,327239,0.80,-1.68,1,0.82,0.83,38
354588,327240,0.83,-1.56,1,0.82,0.83,38
354589,327241,0.85,-1.55,1,0.82,0.83,38
354590,327242,0.83,-1.76,1,0.83,0.83,38
354592,327243,0.83,-1.85,1,0.83,0.83,38
354593,327244,0.83,-1.64,1,0.83,0.83,38
354594,327245,0.80,-1.67,1,0.83,0.83,38
354595,327246,0.81,-1.68,1,0.83,0.83,38
354596,327247,0.83,-1.71,1,0.83,0.83,38
354597,327248,0.83,-1.65,1,0.83,0.83,38
354598,327249,0.82,-1.82,1,0.82,0.83,38
354599,327250,0.80,-1.79,1,0.82,0.83,38
354600,327251,0.80,-1.64,1,0.82,0.83,38
354601,327252,0.84,-1.61,1,0.82,0.83,38
354602,327253,0.82,-1.67,1,0.82,0.83,38
354603,327254,0.84,-1.70,1,0.82,0.83,38
354605,327255,0.83,-1.64,1,0.83,0.83,38
354606,327256,0.82,-1.65,1,0.83,0.83,38
354607,327257,0.78,-1.83,1,0.82,0.83,38
354608,327258,0.83,-1.68,1,0.83,0.83,38
354609,327259,0.83,-1.71,1,0.83,0.83,38
354610,327260,0.83,-1.79,1,0.83,0.83,38
354611,327261,0.84,-1.56,1,0.83,0.83,38
354612,327262,0.80,-1.62,1,0.83,0.83,38
354613,327263,0.79,-1.77,1,0.83,0.83,38
354614,327264,0.81,-1.80,1,0.81,0.83,38
354615,327265,0.83,-1.62,1,0.81,0.83,38
354616,327266,0.83,-1.59,1,0.81,0.83,38
354618,327267,0.84,-1.64,1,0.83,0.83,38
354619,327268,0.83,-1.52,1,0.83,0.83,38
354620,327269,0.83,-1.51,1,0.83,0.83,38
354621,327270,0.81,-1.76,1,0.83,0.83,38
354622,327271,0.83,-1.71,1,0.83,0.83,38
354623,327272,0.85,-1.65,1,0.83,0.83,38
354624,327273,0.84,-1.79,1,0.83,0.83,38
354625,327274,0.82,-1.61,1,0.83,0.83,38
354626,327275,0.81,-1.61,1,0.83,0.83,38
354627,327276,0.83,-1.56,1,0.83,0.83,38
354628,327277,0.85,-1.68,1,0.83,0.83,38
354629,327278,0.86,-1.71,1,0.83,0.83,38
354631,327279,0.82,-1.77,1,0.83,0.83,38
354632,327280,0.83,-1.71,1,0.83,0.83,38
354633,327281,0.82,-1.70,1,0.83,0.83,38
354634,327282,0.82,-1.68,1,0.82,0.83,38
354635,327283,0.75,-1.62,1,0.82,0.83,38
354636,327284,0.86,-1.64,1,0.82,0.83,38
354637,327285,0.83,-1.73,1,0.82,0.82,38
354638,327286,0.83,-1.52,1,0.83,0.83,38
354639,327287,0.81,-1.67,1,0.83,0.83,38
354640,327288,0.80,-1.76,1,0.83,0.83,38
354641,327289,0.83,-1.61,1,0.83,0.83,38
354642,327290,0.83,-1.68,1,0.83,0.83,38
354644,327291,0.85,-1.65,1,0.83,0.83,38
354645,327292,0.82,-1.65,1,0.83,0.83,38
354646,327293,0.83,-1.67,1,0.83,0.83,38
354647,327294,0.81,-1.61,1,0.83,0.83,38
354648,327295,0.83,-1.59,1,0.83,0.83,38
354649,327296,0.83,-1.65,1,0.83,0.83,38
354650,327297,0.83,-1.70,1,0.83,0.83,38
354651,327298,0.82,-1.71,1,0.83,0.83,38
354652,327299,0.82,-1.77,1,0.83,0.83,38
354653,327300,0.82,-1.74,1,0.82,0.82,38
354654,327301,0.82,-1.77,1,0.82,0.82,38
354655,327302,0.83,-1.61,1,0.82,0.82,38
354657,327303,0.88,-1.59,1,0.82,0.82,38
354658,327304,0.85,-1.70,1,0.83,0.82,38
354659,327305,0.82,-1.64,1,0.83,0.82,38
354660,327306,0.83,-1.59,1,0.83,0.83,38
354661,327307,0.83,-1.64,1,0.83,0.83,38
354662,327308,0.83,-1.68,1,0.83,0.83,38
354663,327309,0.88,-1.49,1,0.83,0.83,38
354664,327310,0.84,-1.58,1,0.83,0.83,38
354665,327311,0.82,-1.70,1,0.83,0.83,38
354666,327312,0.83,-1.65,1,0.83,0.83,38
354667,327313,0.84,-1.65,1,0.84,0.83,38
354669,327314,0.87,-1.68,1,0.84,0.83,38
354670,327315,0.86,-1.67,1,0.84,0.83,38
354671,327316,0.83,-1.65,1,0.84,0.83,38
354672,327317,0.81,-1.64,1,0.84,0.83,38
354673,327318,0.83,-1.64,1,0.83,0.83,38
354674,327319,0.84,-1.68,1,0.83,0.83,38
354675,327320,0.83,-1.73,1,0.83,0.83,38
354676,327321,0.84,-1.64,1,0.83,0.83,38
354677,327322,0.82,-1.74,1,0.83,0.83,38
354678,327323,0.83,-1.52,1,0.83,0.83,38
354679,327324,0.82,-1.71,1,0.83,0.83,38
354680,327325,0.82,-1.79,1,0.82,0.83,38
354682,327326,0.83,-1.64,1,0.82,0.83,38
354683,327327,0.84,-1.70,1,0.83,0.83,38
354684,327328,0.83,-1.67,1,0.83,0.83,38
354685,327329,0.82,-1.62,1,0.83,0.83,38
354686,327330,0.85,-1.56,1,0.83,0.83,38
354687,327331,0.86,-1.71,1,0.84,0.83,38
354688,327332,0.84,-1.65,1,0.84,0.83,38
354689,327333,0.86,-1.67,1,0.85,0.83,38
354690,327334,0.85,-1.67,1,0.85,0.83,38
354691,327335,0.81,-1.65,1,0.85,0.83,38
354692,327336,0.79,-1.76,1,0.84,0.84,38
354693,327337,0.84,-1.70,1,0.84,0.84,38
354695,327338,0.85,-1.70,1,0.84,0.84,38
354696,327339,0.84,-1.64,1,0.84,0.84,38
354697,327340,0.83,-1.64,1,0.84,0.84,38
354698,327341,0.82,-1.73,1,0.84,0.84,38
354699,327342,0.83,-1.64,1,0.83,0.84,38
354700,327343,0.83,-1.68,1,0.83,0.84,38
354701,327344,0.85,-1.71,1,0.83,0.84,38
354702,327345,0.85,-1.82,1,0.83,0.84,38
354703,327346,0.80,-1.82,1,0.83,0.84,38
354704,327347,0.84,-1.67,1,0.84,0.84,38
354705,327348,0.79,-1.73,1,0.84,0.84,38
354706,327349,0.83,-1.64,1,0.83,0.84,38
354708,327350,0.83,-1.67,1,0.83,0.84,38
354709,327351,0.84,-1.65,1,0.83,0.84,38
354710,327352,0.83,-1.65,1,0.83,0.84,38
354711,327353,0.83,-1.65,1,0.83,0.84,38
354712,327354,0.80,-1.64,1,0.83,0.84,38
354713,327355,0.84,-1.49,1,0.83,0.84,38
354714,327356,0.84,-1.64,1,0.83,0.84,38
354715,327357,0.82,-1.77,1,0.83,0.84,38
354716,327358,0.83,-1.59,1,0.83,0.84,38
354717,327359,0.82,-1.70,1,0.83,0.83,38
354718,327360,0.83,-1.59,1,0.83,0.83,38
354719,327361,0.84,-1.55,1,0.83,0.83,38
354721,327362,0.83,-1.79,1,0.83,0.83,38
354722,327363,0.83,-1.70,1,0.83,0.83,38
354723,327364,0.83,-1.76,1,0.83,0.83,38
354724,327365,0.81,-1.64,1,0.83,0.83,38
354725,327366,0.82,-1.64,1,0.83,0.83,38
354726,327367,0.83,-1.61,1,0.83,0.83,38
354727,327368,0.84,-1.70,1,0.83,0.83,38
354728,327369,0.83,-1.79,1,0.83,0.83,38
354729,327370,0.83,-1.68,1,0.83,0.83,38
354730,327371,0.80,-1.74,1,0.83,0.83,38
354731,327372,0.77,-1.77,1,0.83,0.83,38
354732,327373,0.83,-1.62,1,0.83,0.83,38
354734,327374,0.82,-1.82,1,0.82,0.83,38
354735,327375,0.82,-1.74,1,0.82,0.83,38
354736,327376,0.85,-1.64,1,0.82,0.83,38
354737,327377,0.81,-1.70,1,0.82,0.83,38
354738,327378,0.80,-1.68,1,0.82,0.83,38
354739,327379,0.83,-1.61,1,0.82,0.83,38
354740,327380,0.83,-1.62,1,0.83,0.83,38
354741,327381,0.83,-1.71,1,0.83,0.83,38
354742,327382,0.83,-1.67,1,0.83,0.83,38
354743,327383,0.84,-1.71,1,0.83,0.83,38
354744,327384,0.83,-1.65,1,0.83,0.83,38
354746,327385,0.83,-1.58,1,0.83,0.83,38
354747,327386,0.83,-1.74,1,0.83,0.83,38
354748,327387,0.86,-1.70,1,0.83,0.83,38
354749,327388,0.83,-1.71,1,0.83,0.83,38
354750,327389,0.80,-1.70,1,0.83,0.83,38
354751,327390,0.80,-1.80,1,0.83,0.83,38
354752,327391,0.82,-1.67,1,0.82,0.83,38
354753,327392,0.85,-1.70,1,0.82,0.83,38
354754,327393,0.84,-1.82,1,0.82,0.83,38
354755,327394,0.83,-1.71,1,0.83,0.83,38
354756,327395,0.83,-1.71,1,0.83,0.83,38
354757,327396,0.82,-1.64,1,0.83,0.83,38
354759,327397,0.81,-1.71,1,0.83,0.83,38
354760,327398,0.84,-1.59,1,0.83,0.83,38
354761,327399,0.84,-1.59,1,0.83,0.83,38
354762,327400,0.83,-1.74,1,0.83,0.83,38
354763,327401,0.82,-1.71,1,0.83,0.83,38
354764,327402,0.82,-1.71,1,0.83,0.83,38
354765,327403,0.82,-1.73,1,0.82,0.83,38
354766,327404,0.83,-1.70,1,0.82,0.83,38
354767,327405,0.84,-1.59,1,0.82,0.83,38
354768,327406,0.83,-1.64,1,0.83,0.83,38
354769,327407,0.83,-1.62,1,0.83,0.83,38
354770,327408,0.83,-1.55,1,0.83,0.83,38
354772,327409,0.83,-1.65,1,0.83,0.83,38
354773,327410,0.84,-1.64,1,0.83,0.83,38
354774,327411,0.84,-1.55,1,0.83,0.83,38
354775,327412,0.86,-1.68,1,0.84,0.83,38
354776,327413,0.82,-1.82,1,0.84,0.83,38
354777,327414,0.83,-1.73,1,0.84,0.83,38
354778,327415,0.82,-1.76,1,0.83,0.83,38
354779,327416,0.83,-1.64,1,0.83,0.83,38
354780,327417,0.85,-1.61,1,0.83,0.83,38
354781,327418,0.83,-1.62,1,0.83,0.83,38
354782,327419,0.84,-1.70,1,0.83,0.83,38
354783,327420,0.83,-1.62,1,0.83,0.83,38
354785,327421,0.85,-1.70,1,0.84,0.83,38
354786,327422,0.84,-1.73,1,0.84,0.83,38
354787,327423,0.85,-1.68,1,0.84,0.83,38
354788,327424,0.83,-1.61,1,0.84,0.83,38
